,popularity,original_title,cast,director,genres,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
4241,0.563685,Renaissance Man,Danny DeVito|Mark Wahlberg|Gregory Hines|James Remar|Ed Begley Jr.,Penny Marshall,Comedy|War,Cinergi Pictures Entertainment|Touchstone Pictures,5.7,1994,58844462.4639265,35795563.1569524,-23048899.306974098
4242,0.544269,A Low Down Dirty Shame,Keenen Ivory Wayans|Charles S. Dutton|Jada Pinkett Smith|Salli Richardson-Whitfield|Andrew Divoff,Keenen Ivory Wayans,Action|Comedy|Crime,Caravan Pictures|Hollywood Pictures,7.3,1994,14711115.6159816,43239525.9431259,28528410.327144302
4243,0.53801,The Neverending Story III: Escape from Fantasia,Jason James Richter|Melody Kay|Kevin McNulty|Tracey Ellis|Jack Black,Peter MacDonald,Family|Fantasy,Studio Babelsberg|Dieter Geissler Filmproduktion|Cinevox Filmproduktion GmbH|Warner Bros.,5.0,1994,25008896.5471687,0.0,-25008896.5471687
4244,0.536193,PrÃªt-Ã -Porter,Marcello Mastroianni|Sophia Loren|Jean-Pierre Cassel|Chiara Mastroianni|Kim Basinger,Robert Altman,Drama|Comedy,Miramax Films,6.0,1994,22066673.4239724,16624521.2819089,-5442152.142063502
4245,0.528782,The Chase,Charlie Sheen|Kristy Swanson|Henry Rollins|Rocky Carroll|Ray Wise,Adam Rifkin,Comedy|Thriller|Action|Crime,Twentieth Century Fox Film Corporation|Capitol Films|Hercules Films,5.8,1994,38248900.6015522,11782616.4925434,-26466284.109008804
4246,0.525319,The Hudsucker Proxy,Tim Robbins|Jennifer Jason Leigh|Paul Newman|Charles Durning|John Mahoney,Joel Coen,Comedy|Drama,PolyGram Filmed Entertainment|Silver Pictures|Warner Bros.|Working Title Films|PolyGram Filmproduktion,7.0,1994,44133346.8479448,0.0,-44133346.8479448
4247,0.509774,Reality Bites,Winona Ryder|Ethan Hawke|Ben Stiller|Janeane Garofalo|Steve Zahn,Ben Stiller,Drama,Universal Pictures|Jersey Films,6.5,1994,16917782.9583788,29539699.4901568,12621916.531778
4248,0.503888,Once Were Warriors,Rena Owen|Temuera Morrison|Mamaengaroa Kerr-Bell|Julian Arahanga|Taungaroa Emile,Lee Tamahori,Drama,Avalon Studios|New Zealand Film Commission|New Zealand On Air,7.3,1994,0.0,3238101.90713431,3238101.90713431
4249,0.495434,The Jungle Book,Jason Scott Lee|Cary Elwes|Lena Headey|Sam Neill|John Cleese,Stephen Sommers,Adventure|Drama|Family,,6.0,1994,0.0,0.0,0.0
4250,0.493082,Bullets Over Broadway,John Cusack|Dianne Wiest|Jennifer Tilly|Chazz Palminteri|Mary-Louise Parker,Woody Allen,Action|Comedy|Thriller,Miramax Films,6.7,1994,0.0,0.0,0.0
4251,0.48427,A Troll in Central Park,Dom DeLuise|Phillip Glasser|Tawny Sunshine Glover|Cloris Leachman|Hayley Mills,Don Bluth|Gary Goldman,Fantasy|Animation|Science Fiction|Family,Don Bluth,4.2,1994,33835565.9167577,104990.289928137,-33730575.626829565
4252,0.469793,Guarding Tess,Nicolas Cage|Shirley MacLaine|Austin Pendleton|Edward Albert|James Rebhorn,Hugh Wilson,Comedy|Drama|Thriller,TriStar Pictures|Channel Films,5.6,1994,29422231.2319632,0.0,-29422231.2319632
4253,0.468802,Little Women,Winona Ryder|Gabriel Byrne|Trini Alvarado|Samantha Mathis|Kirsten Dunst,Gillian Armstrong,Drama|Romance,Columbia Pictures,6.8,1994,26480008.1087669,0.0,-26480008.1087669
4254,0.459602,Angels in the Outfield,Danny Glover|Brenda Fricker|Joseph Gordon-Levitt|Christopher Lloyd|Tony Danza,William Dear,Fantasy|Drama|Comedy|Family,Walt Disney Pictures|Caravan Pictures,5.9,1994,0.0,73903982.902153,73903982.902153
4255,0.45309,The Getaway,Alec Baldwin|Kim Basinger|Michael Madsen|James Woods|David Morse,Roger Donaldson,Drama|Action|Thriller,Universal Pictures|Largo Entertainment,5.3,1994,0.0,0.0,0.0
4256,0.441243,Mrs. Parker and the Vicious Circle,Jennifer Jason Leigh|Campbell Scott|Matthew Broderick|Gwyneth Paltrow|Jennifer Beals,Alan Rudolph,Drama,Fine Line Features|Miramax Films,5.9,1994,0.0,0.0,0.0
4257,0.437581,Wolf,Jack Nicholson|Christopher Plummer|James Spader|Michelle Pfeiffer|Kate Nelligan,Mike Nichols,Fantasy,Columbia Pictures,5.9,1994,0.0,0.0,0.0
4258,0.433125,Amateur,Isabelle Huppert|Martin Donovan|Elina LÃ¶wensohn|Damian Young|Chuck Montgomery,Hal Hartley,Crime|Comedy|Drama|Thriller,Channel Four Films|Zenith Entertainment|American Playhouse|Union GÃ©nÃ©rale CinÃ©matographique (UGC)|La Sept CinÃ©ma,5.3,1994,0.0,0.0,0.0
4259,0.432776,The Madness of King George,Nigel Hawthorne|Helen Mirren|Ian Holm|Rupert Graves|Amanda Donohoe,Nicholas Hytner,Comedy|Drama|History,Channel Four Films|Samuel Goldwyn Company|Close Call Films,6.5,1994,0.0,0.0,0.0
4260,0.432319,Above the Rim,Duane Martin|Tupac Shakur|Bernie Mac|Marlon Wayans|Leon Robinson,Jeff Pollack,Crime|Drama,New Line Cinema,6.3,1994,0.0,0.0,0.0
4261,0.425715,Drop Zone,Wesley Snipes|Gary Busey|Yancy Butler|Michael Jeter|Corin Nemec,John Badham,Action|Adventure|Thriller,Paramount Pictures,5.0,1994,66200020.2719173,0.0,-66200020.2719173
4262,0.421125,Exotica,Bruce Greenwood|Mia Kirshner|Elias Koteas|Don McKellar|Sarah Polley,Atom Egoyan,Drama|Mystery,Miramax Films|Alliance Entertainment|Ego Film Arts,6.2,1994,0.0,0.0,0.0
4263,0.420671,Little Giants,Rick Moranis|Ed O'Neill|Devon Sawa|Shawna Waldron|Todd Bosley,Duwayne Dunham,Comedy|Family,Amblin Entertainment|Warner Bros.,6.2,1994,0.0,0.0,0.0
4264,0.420487,Mixed Nuts,Steve Martin|Madeline Kahn|Robert Klein|Anthony LaPaglia|Juliette Lewis,Nora Ephron,Comedy|Drama|Romance,TriStar Pictures,5.2,1994,22066673.4239724,0.0,-22066673.4239724
4265,0.42028,Blink,Madeleine Stowe|Aidan Quinn|James Remar|Peter Friedman|Bruce A. Young,Michael Apted,Mystery|Crime|Drama|Thriller,New Line Cinema,5.8,1994,0.0,24521299.5623001,24521299.5623001
4266,0.419986,I.Q.,Tim Robbins|Meg Ryan|Walter Matthau|Lou Jacobi|Stephen Fry,Fred Schepisi,Comedy|Drama|Romance,Paramount Pictures,5.8,1994,36777789.039954,0.0,-36777789.039954
4267,0.419114,Mute Witness,Marina Sudina|Fay Ripley|Evan Richards|Oleg Jankowski|Igor Volkov,Anthony Waller,Thriller|Foreign,Comet Film Produktion GmbH|Avrora Media|Cobblestone Pictures,5.8,1994,0.0,0.0,0.0
4268,0.414753,No Escape,Ray Liotta|Lance Henriksen|Stuart Wilson|Kevin Dillon|Kevin J. O'Connor,Martin Campbell,Action|Drama|Science Fiction|Thriller,Columbia Pictures Corporation|Pacific Western|Allied Filmmakers|Platinum Pictures,6.2,1994,29422231.2319632,0.0,-29422231.2319632
4269,0.412651,Milk Money,Melanie Griffith|Ed Harris|Michael Patrick Carter|Malcolm McDowell|Anne Heche,Richard Benjamin,Comedy|Romance,Paramount Pictures|The Kennedy/Marshall Company,5.5,1994,0.0,26682522.797448,26682522.797448
4270,0.409529,Nell,Jodie Foster|Liam Neeson|Natasha Richardson|Richard Libertini|Robin Mullins,Michael Apted,Drama|Thriller,20th Century Fox|Egg Pictures,6.0,1994,0.0,156943796.624122,156943796.624122
4271,0.408327,Phantasm III: Lord of the Dead,A. Michael Baldwin|Reggie Bannister|Bill Thornbury|Gloria Lynne Henry|Kevin Connors,Don Coscarelli,Horror|Action|Science Fiction,Starway International Inc.,5.5,1994,3677778.9039954,0.0,-3677778.9039954
4272,0.41646,Greedy,Michael J. Fox|Kirk Douglas|Nancy Travis|Olivia d'Abo|Phil Hartman,Jonathan Lynn,Comedy,Imagine Entertainment|Universal Pictures,5.3,1994,0.0,19339198.7532035,19339198.7532035
4273,0.396531,Blank Check,Brian Bonsall|Karen Duffy|James Rebhorn|Jayne Atkinson|Michael Faustino,Rupert Wainwright,Comedy|Family,Walt Disney Pictures,5.3,1994,19124450.3007761,0.0,-19124450.3007761
4274,0.394187,Hoop Dreams,William Gates|Arthur Agee|Steve James,Steve James,Documentary,Fine Line Features|Kartemquin Films,7.3,1994,1029778.09311871,11519702.3764777,10489924.28335899
4275,0.391182,"Corrina, Corrina",Whoopi Goldberg|Ray Liotta|Tina Majorino|Joan Cusack|Larry Miller,Jessie Nelson,Comedy|Drama|Family|Romance,New Line Cinema,6.4,1994,0.0,0.0,0.0
4276,0.390373,In the Army Now,Pauly Shore|Andy Dick|Lori Petty|David Alan Grier|Esai Morales,"Daniel Petrie, Jr.",Comedy,Hollywood Pictures,5.6,1994,0.0,42487564.3261919,42487564.3261919
4277,0.387981,Double Dragon,Robert Patrick|Mark Dacascos|Scott Wolf|Kristina Wagner|Julia Nickson,James Yukich,Action|Adventure|Comedy|Science Fiction,Gramercy Pictures,4.2,1994,5148890.46559357,3444326.73917383,-1704563.72641974
4278,0.387503,The Paper,Michael Keaton|Robert Duvall|Glenn Close|Marisa Tomei|Randy Quaid,Ron Howard,Comedy|Drama,Imagine Entertainment|Universal Pictures,5.9,1994,8826669.36958897,0.0,-8826669.36958897
4279,0.383679,Fresh,Sean Nelson|Giancarlo Esposito|Samuel L. Jackson|N'Bushe Wright|Ron Brice,Boaz Yakin,Crime|Drama|Thriller,Miramax Films,7.5,1994,0.0,0.0,0.0
4280,0.381482,Il Mostro,Roberto Benigni|Nicoletta Braschi|Michel Blanc|Dominique Lavanant|Jean-Claude Brialy,Roberto Benigni,Comedy,IRIS Films,6.6,1994,0.0,0.0,0.0
4281,0.377766,The Road to Wellville,Anthony Hopkins|Bridget Fonda|Matthew Broderick|John Cusack|Dana Carvey,Alan Parker,Comedy|Romance,Columbia Pictures|Beacon Pictures,5.3,1994,0.0,0.0,0.0
4282,0.363695,The Cowboy Way,Woody Harrelson|Kiefer Sutherland|Dylan McDermott|Ernie Hudson|Marg Helgenberger,Gregg Champion,Western|Action|Comedy,Imagine Entertainment|Universal Pictures,5.2,1994,0.0,0.0,0.0
4283,0.181617,Lassie,Tom Guiry|Helen Slater|Jon Tenney|Brittany Boyd|Frederic Forrest,Daniel Petrie,Action|Adventure|Drama|Family,Paramount Pictures,6.5,1994,0.0,0.0,0.0
4284,0.352785,Before the Rain,Katrin Cartlidge|Rade Serbedzija|GrÃ©goire Colin|Labina Mitevska|Phyllida Law,MilÄo ManÄevski,Drama|War,PolyGram Audiovisuel|British Screen Productions,7.3,1994,0.0,1123704.15299207,1123704.15299207
4285,0.255858,The Ref,Denis Leary|Judy Davis|Kevin Spacey|Glynis Johns|Robert J. Steinmiller Jr.,Ted Demme,Comedy,Touchstone Pictures|Don Simpson/Jerry Bruckheimer Films,6.8,1994,16182227.1775797,16828329.0776527,646101.9000730012
4286,0.344286,Major League II,Charlie Sheen|Tom Berenger|Corbin Bernsen|Dennis Haysbert|James Gammon,David S. Ward,Comedy,Warner Bros.|Morgan Creek Productions,5.2,1994,0.0,45054530.4278095,45054530.4278095
4287,0.343051,Death Machine,Ely Pouget|Brad Dourif|William Hootkins|John Sharian|Martin McDougall,Stephen Norrington,Action|Horror|Science Fiction|Thriller,Fugitive Features,6.2,1994,0.0,2093022.50315222,2093022.50315222
4288,0.340421,My Father the Hero,GÃ©rard Depardieu|Katherine Heigl|Dalton James|Lauren Hutton|Faith Prince,Steve Miner,Comedy|Family|Romance,DD Productions|Film Par Film|Touchstone Pictures|CitÃ© Films|Edward S. Feldman Company,5.1,1994,0.0,0.0,0.0
4289,0.339602,North,Elijah Wood|Jason Alexander|Julia Louis-Dreyfus|Jon Lovitz|Bruce Willis,Rob Reiner,Comedy|Drama|Family|Fantasy|Science Fiction,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,5.2,1994,58844462.4639265,0.0,-58844462.4639265
4290,0.33669,Swimming with Sharks,Kevin Spacey|Frank Whaley|Michelle Forbes|Benicio del Toro|T.E. Russell,George Huang,Crime|Comedy,Cineville|Trimark Pictures,6.6,1994,0.0,0.0,0.0
4291,0.331455,The Air Up There,Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez|Mabutho 'Kid' Sithole|Sean McCann,Paul Michael Glaser,Comedy|Family,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown|NBB Unit One Film Partners,4.6,1994,25126585.4720966,30910260.5765198,5783675.104423199
4292,0.328583,La citÃ© de la peur,Sam Karmann|Alain Chabat|Jean-Christophe Bouvet|Chantal Lauby|Dominique Farrugia,Alain BerbÃ©rian,Comedy,Le Studio Canal+|TÃ©lÃ©ma Productions|M6 Films|France 3 Cinema,7.8,1994,0.0,0.0,0.0
4293,0.32582,Exit to Eden,Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|HÃ©ctor Elizondo,Garry Marshall,Comedy,Savoy Pictures,4.5,1994,0.0,10064712.7264831,10064712.7264831
4294,0.240785,Nobody's Fool,Paul Newman|Bruce Willis|Melanie Griffith|Jessica Tandy|Dylan Walsh,Robert Benton,Drama|Comedy,Paramount Pictures|Capella International|Cinehaus,7.2,1994,0.0,0.0,0.0
4295,0.317848,Trapped in Paradise,Nicolas Cage|Jon Lovitz|Dana Carvey|MÃ¤dchen Amick|Florence Stanley,George Gallo,Action|Comedy,Twentieth Century Fox Film Corporation|Permut Presentations,5.2,1994,0.0,8499959.02954301,8499959.02954301
4296,0.310592,Jing wu ying xiong,Jet Li|Shinobu Nakayama|Chin Siu-Ho|Paul Chun Pui|Yasuaki Kurata,Gordon Chan,Action,Eastern Productions,7.5,1994,0.0,2806502.78385796,2806502.78385796
4297,0.171867,Blue Chips,Nick Nolte|Shaquille O'Neal|Mary McDonnell|J. T. Walsh|Ed O'Neill,William Friedkin,Drama,Paramount Pictures,5.7,1994,0.0,0.0,0.0
4298,0.304056,Roadracers,David Arquette|Salma Hayek|John Hawkes|Jason Wiles|William Sadler,Robert Rodriguez,Drama,Spelling Films International,4.7,1994,1471111.56159816,0.0,-1471111.56159816
4299,0.302754,City Slickers II: The Legend of Curly's Gold,Billy Crystal|Daniel Stern|Jon Lovitz|Jack Palance|Patricia Wettig,Paul Weiland,Action|Comedy|Drama|Western,Columbia Pictures|Castle Rock Entertainment,5.0,1994,0.0,0.0,0.0
4300,0.291348,Death Wish 5: The Face of Death,Charles Bronson|Lesley-Anne Down|Michael Parks|Chuck Shamata|Robert Joy,Allan A. Goldstein,Action|Crime|Drama|Thriller,21st Century Film Corporation|Death Wish 5 Productions,4.3,1994,0.0,0.0,0.0
4301,0.290909,Lightning Jack,Paul Hogan|Beverly D'Angelo|Cuba Gooding Jr.|Pat Hingle|Richard Riehle,Simon Wincer|Paul Hogan|Greg Coote,Action|Comedy|Western,Savoy Pictures,6.1,1994,0.0,0.0,0.0
4302,0.404295,Immortal Beloved,Gary Oldman|Jeroen KrabbÃ©|Isabella Rossellini|Johanna ter Steege|Marco Hofschneider,Bernard Rose,Drama|Music|Romance,Columbia Pictures|Majestic Films International|Icon Entertainment International,6.7,1994,0.0,0.0,0.0
4303,0.282609,Don Juan DeMarco,Johnny Depp|Marlon Brando|Faye Dunaway|GÃ©raldine Pailhas|Bob Dishy,Jeremy Leven,Romance|Drama|Comedy,New Line Cinema|American Zoetrope,6.2,1994,36777789.039954,32658676.6674792,-4119112.372474801
4304,0.278598,Bad Girls,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|Drew Barrymore|James Russo,Jonathan Kaplan,Action|Adventure|Comedy|Drama|Western,20th Century Fox,4.7,1994,0.0,22420380.1322852,22420380.1322852
4305,0.275024,I Love Trouble,Nick Nolte|Saul Rubinek|James Rebhorn|Julia Roberts|Robert Loggia,Charles Shyer,Action|Comedy|Romance,Caravan Pictures|Touchstone Pictures,5.4,1994,66200020.2719173,0.0,-66200020.2719173
4306,0.24479,Riget,Udo Kier|Ernst-Hugo JÃ¤regÃ¥rd|Laura Christensen|Baard Owe|Kirsten Rolffes,Lars von Trier,Horror|Mystery,Zentropa,6.8,1994,0.0,0.0,0.0
4307,0.271219,The Little Rascals,Travis Tedford|Kevin Jamal Woods|Jordan Warkol|Zachary Mabry|Ross Bagley,Penelope Spheeris,Romance|Comedy|Family,Universal Pictures|Amblin Entertainment|King World Entertainment,6.3,1994,0.0,99017991.8415095,99017991.8415095
4308,0.271158,Kickboxer 4: The Aggressor,Sasha Mitchell|Nicholas Guest|Michele Krasnoo|Brad Thornton|Deborah Mansy,Albert Pyun,Drama|Action|Thriller|Romance,Kings Road Entertainment,4.5,1994,588444.624639265,0.0,-588444.624639265
4309,0.270267,Leprechaun 2,Warwick Davis|Charlie Heath|Shevonne Durkin|Sandy Baron|Clint Howard,Rodman Flender,Comedy|Horror,Planet Productions,5.5,1994,2942223.12319632,3325627.16060316,383404.0374068399
4310,0.26945,Spanking the Monkey,Jeremy Davies|Benjamin Hendrickson|Alberta Watson|Carla Gallo|Matthew Puckett,David O. Russell,Comedy|Drama,Fine Line Features|Swelter Films|Buckeye Films,4.5,1994,294222.312319632,0.0,-294222.312319632
4311,0.266651,S.F.W.,Stephen Dorff|Reese Witherspoon|Jake Busey|Joey Lauren Adams|Pamela Gidley,Jefery Levy,Comedy|Drama,Gramercy Pictures|PolyGram Filmed Entertainment,5.8,1994,0.0,0.0,0.0
4312,0.251549,Baby's Day Out,Joe Mantegna|Lara Flynn Boyle|Joe Pantoliano|Brian Haley|Cynthia Nixon,Patrick Read Johnson,Action|Adventure|Comedy|Family,Twentieth Century Fox Film Corporation,5.9,1994,73555578.0799081,24525643.7547415,-49029934.3251666
4313,0.246647,Texas Chainsaw Massacre: The Next Generation,RenÃ©e Zellweger|Matthew McConaughey|Robert Jacks|Tonie Perensky|Joe Stevens,Kim Henkel,Comedy|Horror|Thriller,Ultra Muchos Productions,3.9,1994,882666.936958897,273476.697077975,-609190.239880922
4314,0.246531,My Girl 2,Dan Aykroyd|Jamie Lee Curtis|Anna Chlumsky|Austin O'Brien|Richard Masur,Howard Zieff,Comedy|Drama|Family|Romance,Columbia Pictures|Imagine Films Entertainment,5.3,1994,0.0,0.0,0.0
4315,0.243921,Surviving the Game,Ice-T|Rutger Hauer|Charles S. Dutton|Gary Busey|John C. McGinley,Ernest R. Dickerson,Action|Adventure|Thriller|Crime,New Line Cinema,6.3,1994,10886225.5558264,11312867.0331401,426641.47731370106
4316,0.417317,Camp Nowhere,Jonathan Jackson|Christopher Lloyd|Melody Kay|Andrew Keegan|Marnette Patterson,Jonathan Prince,Comedy|Drama|Family,Hollywood Pictures,5.6,1994,0.0,0.0,0.0
4317,0.227473,The River Wild,Meryl Streep|David Strathairn|Joseph Mazzello|Kevin Bacon|John C. Reilly,Curtis Hanson,Adventure|Action|Thriller|Crime,Universal Pictures,6.0,1994,0.0,0.0,0.0
4318,0.416428,Intersection,Richard Gere|Sharon Stone|Lolita Davidovich|Martin Landau|Jennifer Morrison,Mark Rydell,Drama|Romance,Paramount Pictures,4.6,1994,66200020.2719173,31416901.1005532,-34783119.1713641
4319,0.226718,Little Odessa,Edward Furlong|Tim Roth|Moira Kelly|Vanessa Redgrave|Paul Guilfoyle,James Gray,Drama|Action,,5.9,1994,0.0,0.0,0.0
4320,0.230703,Cops & Robbersons,Chevy Chase|Jack Palance|Dianne Wiest|Robert Davi|David Barry Gray,Michael Ritchie,Action|Comedy|Family,TriStar Pictures,5.2,1994,0.0,0.0,0.0
4321,0.220556,Fatherland,Rutger Hauer|Miranda Richardson|Peter Vaughan|Michael Kitchen|Jean Marsh,Christopher Menaul,Drama|Thriller|Action,,5.8,1994,0.0,0.0,0.0
4322,0.170254,Serial Mom,Kathleen Turner|Sam Waterston|Ricki Lake|Matthew Lillard|Mink Stole,John Waters,Crime|Comedy|Thriller,Savoy Pictures|Polar Entertainment,5.8,1994,19124450.3007761,11505104.536452,-7619345.764324103
4323,0.217196,With Honors,Joe Pesci|Brendan Fraser|Moira Kelly|Patrick Dempsey|Josh Hamilton,Alek Keshishian,Comedy|Drama,Spring Creek Productions|Warner Bros.,6.3,1994,0.0,0.0,0.0
4324,0.353898,3 Ninjas Kick Back,Victor Wong|Max Elliott Slade|Sean Fox|J. Evan Bonifant|Caroline Junko King,Charles T. Kanganis,Adventure|Action|Comedy|Family,TriStar Pictures|Sheen Productions|Ben-Ami/Leeds Productions,4.5,1994,0.0,0.0,0.0
4325,0.265548,Threesome,Josh Charles|Stephen Baldwin|Lara Flynn Boyle|Alexis Arquette|Martha Gehman,Andrew Fleming,Comedy|Drama|Family|Romance,TriStar Pictures|Motion Picture Corporation of America (MPCA),5.9,1994,0.0,0.0,0.0
4326,0.200602,The Last Seduction,Linda Fiorentino|Bill Pullman|Peter Berg|J. T. Walsh|Bill Nunn,John Dahl,Thriller|Mystery|Romance,October Films|Incorporated Television Company (ITC),6.5,1994,3677778.9039954,0.0,-3677778.9039954
4327,0.128911,Iron Will,Mackenzie Astin|Kevin Spacey|Brian Cox|David Ogden Stiers|George Gerdes,Charles Haid,Adventure|Drama|Family,Walt Disney Pictures,6.0,1994,0.0,0.0,0.0
4328,0.18885,Andre,Tina Majorino|Keith Carradine|Chelsea Field|Keith Szarabajka|Joshua Jackson,George T. Miller,Drama|Family|Adventure,Paramount Pictures,5.5,1994,0.0,0.0,0.0
4329,0.143953,Monkey Trouble,Thora Birch|Harvey Keitel|Mimi Rogers|Christopher McDonald|Robert Miranda,Franco Amurri,Comedy|Family,New Line Cinema,6.1,1994,0.0,24204578.0697574,24204578.0697574
4330,0.169788,A Simple Twist of Fate,Steve Martin|Gabriel Byrne|Laura Linney|Catherine O'Hara|Stephen Baldwin,Gillies MacKinnon,Drama|Family,Touchstone Pictures,4.8,1994,0.0,0.0,0.0
4331,0.165751,The War,Elijah Wood|Kevin Costner|Mare Winningham|Lexi Randall|LaToya Chisholm,Jon Avnet,Drama,Universal Pictures,6.4,1994,0.0,0.0,0.0
4332,0.164909,8 Seconds,Luke Perry|Stephen Baldwin|Cynthia Geary|James Rebhorn|Carrie Snodgress,John G. Avildsen,Drama|Romance,New Line Cinema,7.0,1994,0.0,0.0,0.0
4333,0.149668,Blankman,Damon Wayans|David Alan Grier|Robin Givens|Christopher Lawford|Jason Alexander,Mike Binder,Action|Adventure|Comedy,Columbia Pictures,4.9,1994,0.0,0.0,0.0
4334,0.148301,The Scout,Brendan Fraser|Albert Brooks|Dianne Wiest|Anne Twomey|Lane Smith,Michael Ritchie,Comedy|Drama,20th Century Fox,5.4,1994,0.0,0.0,0.0
4335,0.278638,The Puppet Masters,Donald Sutherland|Eric Thal|Julie Warner|Keith David|Will Patton,Stuart Orme,Horror|Science Fiction|Thriller,Hollywood Pictures,5.2,1994,0.0,12707567.5891173,12707567.5891173
4336,0.14071,ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©,Megumi Odaka|Jun Hashizume|Zenkichi Yoneyama|Akira Emoto|Towako Yoshikawa,Kensho Yamashita,Action|Adventure|Horror|Science Fiction|Foreign,Toho Film (Eiga) Co. Ltd.,5.3,1994,15152449.084461,0.0,-15152449.084461
4337,0.139184,Bottle Rocket,Owen Wilson|Luke Wilson|Robert Musgrave|Elissa Sommerfield|Isiah Ellis,Wes Anderson,Comedy|Crime,,6.9,1994,0.0,0.0,0.0
4338,0.13863,Crooklyn,Alfre Woodard|Delroy Lindo|David Patrick Kelly|Zelda Harris|Carlton Williams,Spike Lee,Comedy|Drama,Universal Pictures,5.6,1994,0.0,0.0,0.0
4339,0.136681,Backbeat,Stephen Dorff|Ian Hart|Gary Bakewell|Chris O'Neill|Paul Duckworth,Iain Softley,Drama|Music,Gramercy Pictures,6.2,1994,0.0,0.0,0.0
4340,0.135668,Crumb,Robert Crumb|Aline Kominsky|Charles Crumb|Maxon Crumb|Robert Hughes,Terry Zwigoff,Documentary,Superior Pictures,7.1,1994,0.0,4670330.51904788,4670330.51904788
