,popularity,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
7359,0.323615,ITC Entertainment,4.9,1980,0.0,0.0,0.0
7863,0.195559,ITC Entertainment,6.1,1979,0.0,0.0,0.0
10186,0.409794,ITC Entertainment,5.7,1976,0.0,0.0,0.0
3978,0.8757,Cosmic Pictures,6.7,2002,18183920.9043082,11198228.2557279,-6985692.6485803
3074,0.456683,Bee Train,6.8,2008,3544753.21833208,0.0,-3544753.21833208
9499,0.427697,Brightstar Films,6.7,1988,0.0,0.0,0.0
514,0.143042,Company Name,7.0,2015,0.0,0.0,0.0
2307,0.260805,Black Robe,5.5,2010,1300000.0,0.0,-1300000.0
5192,0.147375,Laughlin Park Pictures,4.9,2003,0.0,1929936.65001325,1929936.65001325
10513,0.523108,Police Academy Productions,5.4,1986,0.0,86696666.252207,86696666.252207
432,0.154846,FilmBuff,5.1,2015,0.0,0.0,0.0
1096,0.220064,FilmBuff,7.8,2014,0.0,0.0,0.0
4873,0.090143,FilmBuff,7.4,2012,0.0,0.0,0.0
6377,0.387304,Aquarius Films,6.9,2005,913815.494392451,5416720.95955662,4502905.465164169
6466,0.197571,Aquarius Films,5.7,2005,0.0,0.0,0.0
5060,0.481708,Pathe Productions,4.7,2003,14224231.7373903,27.2631108299981,-14224204.47427947
10727,0.859806,Florin Productions,7.0,1969,21399351.1241198,266214187.294254,244814836.17013422
1792,0.203813,Brillstein-Grey Entertainment,6.2,2009,0.0,0.0,0.0
8473,1.303236,Brillstein-Grey Entertainment,6.4,1996,16682600.867523,57284018.3603144,40601417.4927914
779,0.926802,Breaking Ball Films,5.7,2014,0.0,0.0,0.0
1343,0.520725,White Mountain Films,7.0,1977,0.0,0.0,0.0
422,0.245948,10 West Studios,7.4,2015,0.0,0.0,0.0
139,1.161812,Zik Zak Kvikmyndir,5.5,2015,0.0,109004.312038102,109004.312038102
6909,0.108669,Zik Zak Kvikmyndir,5.9,2006,0.0,0.0,0.0
8846,0.078569,Dramatiska Institutet,6.1,2000,0.0,0.0,0.0
5,9.1107,Regency Enterprises,7.2,2015,124199945.352024,490314247.021731,366114301.669707
24,4.648046,Regency Enterprises,7.3,2015,25759988.6656049,122678731.541358,96918742.87575309
95,1.841779,Regency Enterprises,5.7,2015,0.0,215055014.135793,215055014.135793
130,1.284541,Regency Enterprises,6.0,2015,0.0,4342117.4894683,4342117.4894683
183,0.814206,Regency Enterprises,5.2,2015,34039985.0224065,24150007.7739965,-9889977.248410005
229,0.577814,Regency Enterprises,4.9,2015,32199985.8320062,13276746.9182313,-18923238.9137749
639,6.438727,Regency Enterprises,7.9,2014,56186554.097059,340186892.137474,284000338.040415
686,2.526779,Regency Enterprises,5.5,2014,115136381.346432,334022131.054676,218885749.708244
928,0.430844,Regency Enterprises,4.9,2014,1105309.26092575,0.0,-1105309.26092575
1412,1.826169,Regency Enterprises,7.5,2009,40656017.3649981,47233167.9514307,6577150.5864325985
1452,1.080415,Regency Enterprises,5.3,2009,76230032.5593715,450407693.460134,374177660.90076256
1454,1.074072,Regency Enterprises,5.8,2009,30492013.0237486,116543991.538669,86051978.51492041
1554,0.53923,Regency Enterprises,5.1,2009,45738019.5356229,58830330.4460107,13092310.9103878
1967,1.365279,Regency Enterprises,6.5,2010,30000000.0,102820008.0,72820008.0
1971,1.325302,Regency Enterprises,5.9,2010,117000000.0,261930431.0,144930431.0
2003,1.004446,Regency Enterprises,4.3,2010,20000000.0,80547866.0,60547866.0
2409,8.947905,Regency Enterprises,8.1,1999,82470329.3354423,132022892.45437,49552563.1189277
2421,1.820318,Regency Enterprises,5.9,1999,86397487.8752252,278048579.212947,191651091.33772182
2509,0.401336,Regency Enterprises,5.5,1999,43198743.9376126,0.0,-43198743.9376126
2517,0.364241,Regency Enterprises,5.6,1999,14399581.3125375,0.0,-14399581.3125375
2554,0.231418,Regency Enterprises,6.2,1999,7854317.07956593,5758509.07258711,-2095808.00697882
2693,0.742951,Regency Enterprises,6.2,2001,28324226.6839584,45125219.5589376,16800992.8749792
2704,0.65104,Regency Enterprises,6.1,2001,61574405.8346921,123173554.728624,61599148.8939319
2811,0.227672,Regency Enterprises,5.5,2001,46796548.434366,0.0,-46796548.434366
2816,0.906593,Regency Enterprises,5.4,2001,0.0,0.0,0.0
2828,0.202684,Regency Enterprises,4.3,2001,0.0,0.0,0.0
2901,1.682909,Regency Enterprises,5.8,2008,35447532.1833208,172173727.747558,136726195.5642372
2933,1.169851,Regency Enterprises,6.0,2008,35447532.1833208,73362657.2199331,37915125.036612295
2953,0.95684,Regency Enterprises,6.2,2008,20255732.6761833,66408286.903818,46152554.2276347
2997,0.68675,Regency Enterprises,4.0,2008,30383599.014275,85729179.0311034,55345580.0168284
3054,0.503798,Regency Enterprises,5.4,2008,0.0,0.0,0.0
3057,0.498026,Regency Enterprises,5.1,2008,60767198.02855,51297723.0125784,-9469475.015971601
3378,3.596188,Regency Enterprises,6.6,2011,38775921.7036588,168607979.309168,129832057.60550922
3448,1.120851,Regency Enterprises,6.2,2011,19387960.8518294,29494997.9061002,10107037.0542708
3454,1.107689,Regency Enterprises,4.7,2011,29081941.2777441,62649079.8473779,33567138.5696338
3467,1.045866,Regency Enterprises,6.1,2011,58163882.5554883,131312814.084965,73148931.5294767
3604,0.475663,Regency Enterprises,5.4,2011,31020737.3629271,81056618.6620756,50035881.29914849
3642,0.410616,Regency Enterprises,5.9,2011,19387960.8518294,16891760.8921564,-2496199.9596729986
3988,0.76758,Regency Enterprises,6.4,2002,60613069.6810273,144426136.064703,83813066.3836757
4002,0.646373,Regency Enterprises,5.6,2002,48490455.7448218,20454087.6605609,-28036368.084260903
4016,0.569956999999999,Regency Enterprises,6.0,2002,50914978.5320629,77320225.8782409,26405247.346177995
4191,1.309466,Regency Enterprises,6.8,1994,50017793.0943375,73971558.411735,23953765.317397498
4200,1.022699,Regency Enterprises,6.2,1994,66200020.2719173,173025096.721907,106825076.44998969
4962,2.394195,Regency Enterprises,4.9,2003,92457506.2930371,212391152.622687,119933646.32964991
4979,1.565393,Regency Enterprises,5.9,2003,14935443.3242598,33961034.8507901,19025591.526530296
5046,0.563401,Regency Enterprises,6.0,2003,41487342.5673884,24060533.3517932,-17426809.2155952
5055,0.500124,Regency Enterprises,6.8,2003,71121158.6869516,95010921.839269,23889763.152317405
5253,1.272247,Regency Enterprises,6.9,1997,77432238.3011095,207769251.929862,130337013.6287525
5258,1.123404,Regency Enterprises,7.5,1997,47546111.2375233,171460704.837137,123914593.59961371
5288,0.713857,Regency Enterprises,5.8,1997,0.0,35054670.5563913,35054670.5563913
5348,0.37438,Regency Enterprises,6.5,1997,27169206.4214419,18749136.5286584,-8420069.8927835
5366,0.276694,Regency Enterprises,5.6,1997,0.0,0.0,0.0
5436,3.625529,Regency Enterprises,7.9,2013,18720667.0548084,175038236.962459,156317569.9076506
5568,0.844465999999999,Regency Enterprises,5.7,2013,52417867.7534637,18440946.5918089,-33976921.1616548
6041,0.040858,Regency Enterprises,6.1,2013,54289934.4589446,41185467.5205786,-13104466.938365996
6229,1.270018,Regency Enterprises,5.0,2005,48012221.4551432,63288555.7957283,15276334.340585105
6283,0.737768,Regency Enterprises,5.4,2005,39079715.1379072,76948950.6147406,37869235.476833396
6304,0.661473,Regency Enterprises,6.4,2005,55828164.4827247,9314518.34865202,-46513646.13407268
6338,0.499926,Regency Enterprises,7.0,2005,0.0,1248228.43277055,1248228.43277055
6586,1.432839,Regency Enterprises,6.7,2006,37858420.540205,16554827.4840451,-21303593.056159902
6603,1.194602,Regency Enterprises,5.7,2006,30286736.432164,41276392.3218363,10989655.889672302
6626,0.920528,Regency Enterprises,5.6,2006,43266766.3316629,149550563.219722,106283796.88805911
6635,0.866667,Regency Enterprises,5.1,2006,0.0,51088391.7321103,51088391.7321103
6668,0.698297,Regency Enterprises,3.9,2006,21633383.1658314,52513335.0878007,30879951.9219693
6732,0.441629,Regency Enterprises,5.6,2006,64900149.4974943,84284035.0716081,19383885.574113794
6737,0.434505,Regency Enterprises,4.9,2006,0.0,65869484.0686898,65869484.0686898
7002,1.441361,Regency Enterprises,6.2,2004,28861134.9953037,35108050.3171954,6246915.321891699
7014,1.277711,Regency Enterprises,7.3,2004,80811177.9868504,150416978.751739,69605800.7648886
7088,0.575292,Regency Enterprises,5.2,2004,34633361.9943644,0.0,-34633361.9943644
7414,1.748315,Regency Enterprises,5.6,2007,63100114.9578927,380037934.737444,316937819.77955127
7526,0.57106,Regency Enterprises,3.4,2007,21033371.6526309,91353784.5713698,70320412.9187389
8079,1.847583,Regency Enterprises,7.5,1995,85858012.0264179,268215876.233958,182357864.2075401
8101,0.986266,Regency Enterprises,5.6,1995,85858012.0264179,149284306.214317,63426294.1878991
8113,0.808542,Regency Enterprises,6.3,1995,0.0,0.0,0.0
8137,0.592518999999999,Regency Enterprises,5.8,1995,30050304.2092462,33556173.0336583,3505868.8244121037
8166,0.428022999999999,Regency Enterprises,5.6,1995,0.0,0.0,0.0
8250,1.283709,Regency Enterprises,5.9,1992,54390848.9106134,243302915.380582,188912066.46996862
8315,0.354374,Regency Enterprises,5.3,1992,62160970.1835582,22312731.5301886,-39848238.653369606
8316,0.348536,Regency Enterprises,7.8,1992,0.0,0.0,0.0
8351,0.202017,Regency Enterprises,5.6,1992,0.0,10477492.6005135,10477492.6005135
8471,1.325627,Regency Enterprises,7.0,1996,55608669.5584101,211682751.706039,156074082.1476289
8552,0.471398,Regency Enterprises,5.6,1996,62559753.2532114,74869549.707408,12309796.454196595
8603,0.314037,Regency Enterprises,5.0,1996,23633684.5623243,0.0,-23633684.5623243
8655,0.077304,Regency Enterprises,5.3,1996,44486935.6467281,0.0,-44486935.6467281
8667,1.889388,Regency Enterprises,5.3,2000,60782021.4884706,114451543.559435,53669522.070964396
8693,1.001503,Regency Enterprises,5.7,2000,37988763.4302941,220283464.554964,182294701.1246699
8754,0.437029,Regency Enterprises,6.4,2000,12662921.1434313,0.0,-12662921.1434313
8993,1.242498,Regency Enterprises,6.7,1998,66884773.4539149,59591231.0316454,-7293542.422269501
9007,1.001818,Regency Enterprises,6.4,1998,73573250.7993064,265780176.771105,192206925.9717986
9096,0.338845,Regency Enterprises,6.6,1998,0.0,0.0,0.0
10258,0.750847,Regency Enterprises,7.0,1993,37736749.0424677,61742744.9590495,24005995.916581802
10267,0.666908,Regency Enterprises,5.9,1993,30189399.2339741,232003457.591894,201814058.3579199
10295,0.502196,Regency Enterprises,5.9,1993,0.0,211449559.098918,211449559.098918
10319,0.38106,Regency Enterprises,6.5,1993,49812508.7360574,0.0,-49812508.7360574
10349,0.268507,Regency Enterprises,5.6,1993,33208339.1573716,0.0,-33208339.1573716
5443,2.811403,20th Century Fox Russia,5.8,2013,2808100.05822127,83614574.2265088,80806474.16828753
2121,0.507471,Fedora Films,5.2,2010,0.0,0.0,0.0
5534,1.031715,Pam Williams Productions,7.2,2013,23400833.8185106,108507022.122212,85106188.3037014
4,9.335014,One Race Films,7.3,2015,174799923.088033,1385748801.47052,1210948878.382487
41,3.080505,One Race Films,5.6,2015,82799963.568016,129164861.167461,46364897.599445
367,0.30035,Atlantic Picture Company,4.2,2015,0.0,0.0,0.0
192,0.768138,Henceforth,4.3,2015,0.0,0.0,0.0
2085,0.599676,Henceforth,5.5,2010,25000000.0,4644108.0,-20355892.0
5803,0.280222,Fried Films,4.9,2013,0.0,0.0,0.0
8997,1.170499,Fried Films,5.1,1998,173900410.980178,507005703.79971,333105292.819532
4508,0.634526,For Whom Productions,6.2,2012,18520013.4863687,0.0,-18520013.4863687
3546,0.628143999999999,Greenestreet Films,6.1,2011,0.0,0.0,0.0
5535,1.020237,Greenestreet Films,4.4,2013,5616200.11644254,30363974.6971464,24747774.580703862
7490,0.729174,Greenestreet Films,5.8,2007,0.0,6038268.74738594,6038268.74738594
7598,0.412761,Greenestreet Films,5.9,2007,5258342.91315773,364499.917391432,-4893842.995766299
7303,0.091922,Power Productions,6.1,1972,2607280.46568114,0.0,-2607280.46568114
8808,0.223263,Homerun Productions,6.2,2000,12662921.1434313,33342081.7234539,20679160.580022603
6129,0.458359,Double Play,7.0,1985,9122247.2351989,21506855.3687972,12384608.133598302
3592,0.492689,Filmpool Nord,6.3,2011,0.0,0.0,0.0
4611,0.402086,Middle Child Films Inc.,4.7,2012,11396931.3762269,2394.30533328901,-11394537.070893612
1306,0.017292,Mile End Films West,6.8,2014,0.0,0.0,0.0
773,0.965064,2929 Productions,5.4,2014,0.0,162472.171536628,162472.171536628
1441,1.218657,2929 Productions,6.7,2009,32524813.8919985,28088535.9991754,-4436277.8928231
1736,0.272422,2929 Productions,5.5,2009,1727880.73801242,1024493.01438145,-703387.72363097
3028,0.58326,2929 Productions,6.7,2008,20255732.6761833,0.0,-20255732.6761833
3075,0.45518,2929 Productions,6.5,2008,12153439.60571,3188436.65039861,-8965002.95531139
3118,0.368391,2929 Productions,5.1,2008,25319665.8452291,6758752.60336804,-18560913.24186106
4581,0.452064,2929 Productions,5.5,2012,11396931.3762269,63016.4828120028,-11333914.893414898
4854,0.113914,2929 Productions,4.4,2012,0.0,0.0,0.0
6235,1.200307,2929 Productions,6.6,2005,32380335.3999803,23588767.283981,-8791568.1159993
6316,0.587776,2929 Productions,7.1,2005,27914082.2413623,0.0,-27914082.2413623
6347,0.457465,2929 Productions,6.7,2005,0.0,0.0,0.0
6823,0.268801,2929 Productions,5.0,2006,0.0,3344436.66724319,3344436.66724319
6896,0.133041,2929 Productions,6.6,2006,8653353.26633258,20495926.9207009,11842573.65436832
6897,0.412468,2929 Productions,5.2,2006,10816691.5829157,0.0,-10816691.5829157
7116,0.433748,2929 Productions,4.7,2004,28861134.9953037,34765530.9848527,5904395.989549
7217,0.166159,2929 Productions,6.4,2004,0.0,0.0,0.0
7516,0.594693,2929 Productions,6.2,2007,8413348.66105236,0.0,-8413348.66105236
7546,0.521559,2929 Productions,6.4,2007,22085040.2352624,57764880.3479845,35679840.1127221
910,0.470651,Starstream Entertainment,4.8,2014,2210618.5218515,81307.470324749,-2129311.051526751
5492,1.358934,Starstream Entertainment,5.6,2013,11232400.232885,1363496.38410315,-9868903.84878185
10827,0.410366,Greenlawn Productions,5.9,1966,9256080.64304836,0.0,-9256080.64304836
1502,0.729008,Integrated Films,6.1,2009,0.0,78799220.461523,78799220.461523
2929,1.254928,Top Rope,7.0,2008,6076719.802855,45275608.6138718,39198888.8110168
2610,0.118187,Fine Line Features,6.5,1999,589073.780967445,2683028.16911549,2093954.3881480447
2754,0.40848,Fine Line Features,5.7,2001,7388928.70016306,868578.420609101,-6520350.279553959
2852,0.19853,Fine Line Features,5.6,2001,0.0,0.0,0.0
4224,0.665544999999999,Fine Line Features,6.8,1994,0.0,0.0,0.0
4256,0.441243,Fine Line Features,5.9,1994,0.0,0.0,0.0
4274,0.394187,Fine Line Features,7.3,1994,1029778.09311871,11519702.3764777,10489924.28335899
4310,0.26945,Fine Line Features,4.5,1994,294222.312319632,0.0,-294222.312319632
5066,0.467438,Fine Line Features,6.1,2003,0.0,0.0,0.0
5318,0.511529,Fine Line Features,6.4,1997,6792301.60536048,4433450.72694607,-2358850.87841441
5401,0.287643,Fine Line Features,6.6,1997,1765998.41739372,0.0,-1765998.41739372
7079,0.622281,Fine Line Features,5.8,2004,23088907.9962429,0.0,-23088907.9962429
7192,0.225831,Fine Line Features,5.5,2004,17316680.9971822,2209800.13317682,-15106880.864005381
8280,0.675696,Fine Line Features,6.4,1992,12432194.0367116,33731807.4265575,21299613.389845904
8493,0.892349,Fine Line Features,6.4,1996,13902167.3896025,0.0,-13902167.3896025
8566,0.426991,Fine Line Features,5.2,1996,0.0,0.0,0.0
8591,0.350241,Fine Line Features,5.6,1996,0.0,0.0,0.0
8695,0.97741,Fine Line Features,7.4,2000,16208539.0635921,50692052.7000386,34483513.6364465
9340,0.687589999999999,Fine Line Features,7.1,1991,4002732.10482546,0.0,-4002732.10482546
10305,0.455445,Fine Line Features,5.9,1993,0.0,9224339.23707161,9224339.23707161
10342,0.293473,Fine Line Features,4.5,1993,12075759.6935896,0.0,-12075759.6935896
6197,3.087036,Hammer & Tongs,6.6,2005,55828164.4827247,116656763.86685,60828599.38412531
7707,0.216599,Hammer & Tongs,6.7,2007,4206674.33052618,7225225.02815579,3018550.69762961
5653,0.515286,Quincy Pictures,5.0,2013,0.0,0.0,0.0
486,0.176744,Jane Startz Productions,5.4,2015,0.0,0.0,0.0
6525,0.35989,Road Movies Filmproduktion,6.0,2005,12282196.1861994,0.0,-12282196.1861994
7921,0.518436,Road Movies Filmproduktion,7.4,1984,3666950.87695877,4580082.44197513,913131.5650163596
8218,0.079703,Road Movies Filmproduktion,6.6,1995,0.0,0.0,0.0
267,0.470124,40 Acres & A Mule Filmworks,5.9,2015,0.0,0.0,0.0
2540,0.258844,40 Acres & A Mule Filmworks,6.5,1999,0.0,0.0,0.0
2553,0.066504,40 Acres & A Mule Filmworks,7.8,1999,11781475.6193489,45258905.1265258,33477429.5071769
3137,0.359217,40 Acres & A Mule Filmworks,6.3,2008,45575398.5214125,9443053.43826883,-36132345.08314367
3965,1.005627,40 Acres & A Mule Filmworks,6.9,2002,18183920.9043082,15833155.7370391,-2350765.1672690995
5527,1.064357,40 Acres & A Mule Filmworks,6.0,2013,28081000.5822127,4550078.72040496,-23530921.86180774
8782,0.324003,40 Acres & A Mule Filmworks,7.3,2000,25325842.2868627,35111897.168976,9786054.8821133
9058,0.496059,40 Acres & A Mule Filmworks,6.6,1998,33442386.7269574,28851219.2358468,-4591167.4911106005
9527,0.315482,40 Acres & A Mule Filmworks,6.1,1988,0.0,0.0,0.0
10580,0.139942,40 Acres & A Mule Filmworks,5.2,1986,0.0,0.0,0.0
90,1.926739,Ahimsa Films,6.6,2015,4599997.97600089,54260336.8854517,49660338.90945081
5510,1.200825,Aggregate Films,5.6,2013,32761167.3459148,162837051.569821,130075884.2239062
10083,0.0791019999999999,Allagash Films,7.0,1990,375502.17157078,0.0,-375502.17157078
337,0.356519,Verdi Productions,4.9,2015,0.0,0.0,0.0
3622,0.431936,Luminair Film Productions,5.6,2011,0.0,0.0,0.0
1564,0.520419,Smartest Man Productions,5.7,2009,15246006.5118743,5107190.60618325,-10138815.90569105
468,0.19957,Carnaby International,4.7,2015,2299998.98800044,0.0,-2299998.98800044
1762,0.240757,Carnaby International,5.6,2009,0.0,0.0,0.0
3530,0.70252,Carnaby International,6.1,2011,3877592.17036588,24569393.3894808,20691801.21911492
7664,0.268379,Carnaby International,7.3,2007,4206674.33052618,0.0,-4206674.33052618
6099,0.790122999999999,Christel Films,7.4,1985,0.0,49598671.8008025,49598671.8008025
840,0.649574,Jax Media,6.2,2014,0.0,23427297.822817,23427297.822817
9679,0.481561,Apollo Pictures,6.4,1987,3454344.78851637,60688679.2869234,57234334.49840703
5153,0.23933,Original Voices Inc.,4.8,2003,0.0,0.0,0.0
438,0.224797,Baltic Film Services,6.2,2015,0.0,0.0,0.0
4405,1.630455,Film 44,5.5,2012,198496554.802619,287796721.48274,89300166.68012097
10425,0.114342,Chaplin Film Productions Ltd.,5.4,1967,22878673.0892549,13073527.4795742,-9805145.609680701
9948,0.317925,Shaft Productions Ltd.,6.2,1971,21540779.6577493,65277275.608352,43736495.950602695
431,0.239496,Underdogg Entertainment,5.0,2015,0.0,0.0,0.0
1906,0.169317,Starz Media,4.3,2009,0.0,0.0,0.0
2235,0.260669,Starz Media,5.7,2010,2500000.0,0.0,-2500000.0
3089,0.421518,Starz Media,5.1,2008,37473105.4509392,64616136.6484135,27143031.1974743
7296,0.198304,Starz Media,6.3,1972,4432376.79165795,0.0,-4432376.79165795
7183,0.250878,ATR Films,4.8,2004,45023370.5926737,7635825.11906949,-37387545.47360421
10634,0.021941,Janus Films,7.0,1973,0.0,0.0,0.0
2209,0.301054,An Olive Branch Productions,6.0,2010,12500000.0,1083683.0,-11416317.0
5755,0.328471,An Olive Branch Productions,6.3,2013,0.0,0.0,0.0
9166,0.117323,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG,6.1,1998,0.0,0.0,0.0
2496,0.479263,Gorai / Samuelson Productions,6.9,1999,28144636.2017779,0.0,-28144636.2017779
1462,0.999299,Case 39 Productions,6.0,2009,27442811.7213737,29475612.5896236,2032800.8682499006
2477,0.617279,Walt Disney Feature Animation,6.9,1999,104724227.727545,118959614.541535,14235386.813990012
2644,2.217239,Walt Disney Feature Animation,6.5,2001,147778574.003261,229122951.404124,81344377.40086299
3922,2.095296,Walt Disney Feature Animation,6.9,2002,96980911.4896437,176713194.471215,79732282.98157132
3925,1.936492,Walt Disney Feature Animation,7.0,2002,169716595.106876,132837318.400212,-36879276.70666398
4180,4.78268799999999,Walt Disney Feature Animation,7.7,1994,66200020.2719173,1159591590.00826,1093391569.7363427
4970,1.653031,Walt Disney Feature Animation,6.8,2003,118535264.478252,296.338161195632,-118534968.1400908
6208,1.766397,Walt Disney Feature Animation,5.6,2005,167484493.448174,351083970.807229,183599477.35905498
7046,0.837905999999999,Walt Disney Feature Animation,5.8,2004,126988993.979336,120006285.955201,-6982708.024134994
8078,1.913274,Walt Disney Feature Animation,6.6,1995,78703177.6908831,495228688.538899,416525510.8480159
8669,1.768463,Walt Disney Feature Animation,6.9,2000,126629211.434313,214418314.788063,87789103.35374999
8671,1.60246,Walt Disney Feature Animation,6.1,2000,161452244.57875,448581528.698231,287129284.11948097
8971,2.770692,Walt Disney Feature Animation,7.3,1998,120392592.217046,407087824.924557,286695232.70751095
9461,1.115598,Walt Disney Feature Animation,6.9,1988,129072371.616321,608122557.535853,479050185.91953206
10055,0.298196,Walt Disney Feature Animation,6.4,1990,63302990.5326723,46614774.4917536,-16688216.0409187
320,0.411416,IW Wrecker Productions,3.6,2015,0.0,0.0,0.0
1161,0.167083999999999,"Thank You, Brain! Productions",6.5,2014,0.0,0.0,0.0
30,3.927333,Archer Gray,6.4,2015,0.0,27006774.877019,27006774.877019
150,1.03839,Archer Gray,6.8,2015,1839999.19040035,1358841.24210985,-481157.94829049986
1094,0.221564,Archer Gray,5.0,2014,0.0,0.0,0.0
7924,0.504848,"Malpaso Company, The",5.2,1984,52476050.9798538,80496137.972552,28020086.9926982
9776,0.31869,"Malpaso Company, The",6.3,1974,0.0,95963560.3807586,95963560.3807586
