,popularity,genres,vote_average,release_year,budget_adj,revenue_adj,net_profit
1661,0.369792,Comedy,7.9,2009,0.0,0.0,0.0
1662,0.369406,Comedy,7.2,2009,0.0,0.0,0.0
1664,0.366021,Comedy,6.0,2009,0.0,0.0,0.0
1669,0.360715,Comedy,6.3,2009,0.0,0.0,0.0
1670,0.088773,Comedy,6.9,2009,35574015.1943733,0.0,-35574015.1943733
1671,0.358304,Comedy,6.9,2009,0.0,0.0,0.0
1673,0.248559,Comedy,5.1,2009,0.0,0.0,0.0
1674,0.353203,Comedy,5.3,2009,8131203.47299962,29486606.9931195,21355403.52011988
1675,0.348842,Comedy,6.4,2009,25410010.8531238,2374486.23499056,-23035524.61813324
1676,0.347707,Comedy,4.8,2009,40656017.3649981,29447669.7088886,-11208347.6561095
1679,0.340416,Comedy,5.3,2009,0.0,0.0,0.0
1682,0.569186,Comedy,6.0,2009,0.0,0.0,0.0
1684,0.336426,Comedy,6.1,2009,0.0,0.0,0.0
1685,0.336167,Comedy,5.7,2009,55902023.8768724,0.0,-55902023.8768724
1687,0.333551,Comedy,5.3,2009,0.0,0.0,0.0
1690,0.330949,Comedy,6.6,2009,0.0,0.0,0.0
1692,0.32918,Comedy,5.9,2009,10164004.3412495,0.0,-10164004.3412495
1701,0.317301,Comedy,5.7,2009,20328008.682499,0.0,-20328008.682499
1703,0.315422,Comedy,6.3,2009,0.0,0.0,0.0
1706,0.311776,Comedy,4.5,2009,0.0,0.0,0.0
1707,0.3106,Comedy,5.5,2009,0.0,0.0,0.0
1709,0.30936,Comedy,4.2,2009,0.0,0.0,0.0
1713,0.30092,Comedy,5.1,2009,0.0,0.0,0.0
1714,0.300313,Comedy,4.5,2009,4573801.95356229,0.0,-4573801.95356229
1717,0.297677,Comedy,5.8,2009,0.0,0.0,0.0
1720,0.294345,Comedy,6.1,2009,0.0,0.0,0.0
1721,0.294343,Comedy,6.1,2009,0.0,0.0,0.0
1722,0.292324,Comedy,5.8,2009,23377209.9848739,9519837.18891286,-13857372.79596104
1724,0.290674,Comedy,6.0,2009,10164004.3412495,7137903.78794146,-3026100.55330804
1725,0.290454,Comedy,6.1,2009,0.0,0.0,0.0
1727,0.2856,Comedy,5.5,2009,0.0,0.0,0.0
1728,0.285353,Comedy,5.9,2009,20328008.682499,18904135.3471342,-1423873.3353648
1730,0.284095,Comedy,6.0,2009,0.0,2520203.49962931,2520203.49962931
1732,0.279941,Comedy,5.3,2009,0.0,0.0,0.0
1733,0.278387,Comedy,4.9,2009,76.2300325593715,136.197658172743,59.967625613371496
1734,0.278321,Comedy,6.3,2009,10164004.3412495,300600.428392455,-9863403.912857044
1735,0.27373,Comedy,5.2,2009,0.0,0.0,0.0
1736,0.272422,Comedy,5.5,2009,1727880.73801242,1024493.01438145,-703387.72363097
1739,0.270283,Comedy,3.7,2009,0.0,268269.746983374,268269.746983374
1742,0.266267,Comedy,6.5,2009,0.0,0.0,0.0
1751,0.07309,Comedy,5.3,2009,0.0,0.0,0.0
1754,0.250351,Comedy,7.1,2009,0.0,0.0,0.0
1755,0.249839,Comedy,7.4,2009,0.0,0.0,0.0
1756,0.249295,Comedy,5.1,2009,15246006.5118743,6510293.79867668,-8735712.713197619
1758,0.118533,Comedy,5.1,2009,1016400.43412495,1318241.88744747,301841.45332252013
1762,0.240757,Comedy,5.6,2009,0.0,0.0,0.0
1764,0.271818,Comedy,6.0,2009,0.0,0.0,0.0
1765,0.235045,Comedy,5.9,2009,0.0,0.0,0.0
1766,0.781772,Comedy,5.7,2009,0.0,0.0,0.0
1776,0.213292,Comedy,4.7,2009,0.0,0.0,0.0
1777,0.196421,Comedy,5.3,2009,10164004.3412495,0.0,-10164004.3412495
1781,0.21893,Comedy,4.9,2009,0.0,0.0,0.0
1785,0.212295,Comedy,5.2,2009,0.0,0.0,0.0
1786,0.212004,Comedy,4.7,2009,0.0,0.0,0.0
1787,0.20979,Comedy,4.8,2009,0.0,0.0,0.0
1789,0.209084,Comedy,5.1,2009,0.0,0.0,0.0
1790,0.209043,Comedy,6.9,2009,0.0,0.0,0.0
1792,0.203813,Comedy,6.2,2009,0.0,0.0,0.0
1794,0.196413,Comedy,5.9,2009,0.0,0.0,0.0
1796,0.284873,Comedy,4.5,2009,0.0,0.0,0.0
1798,0.193267,Comedy,6.5,2009,0.0,0.0,0.0
1800,0.190162,Comedy,5.6,2009,7114803.03887467,1452740.12409436,-5662062.914780309
1802,0.189207,Comedy,7.6,2009,0.0,0.0,0.0
1805,0.185586,Comedy,6.6,2009,12705005.4265619,0.0,-12705005.4265619
1808,0.180029,Comedy,5.2,2009,42688818.233248,0.0,-42688818.233248
1809,0.179972,Comedy,5.8,2009,0.0,0.0,0.0
1810,0.176846,Comedy,6.5,2009,0.0,0.0,0.0
1813,0.236277,Comedy,7.1,2009,0.0,0.0,0.0
1814,0.166774,Comedy,6.9,2009,0.0,0.0,0.0
1816,0.165257,Comedy,7.0,2009,0.0,0.0,0.0
1820,0.158652,Comedy,3.4,2009,7623003.25593715,0.0,-7623003.25593715
1821,0.158638,Comedy,6.0,2009,0.0,0.0,0.0
1824,0.15559,Comedy,5.8,2009,0.0,0.0,0.0
1825,0.155519,Comedy,5.0,2009,0.0,0.0,0.0
1826,0.154563,Comedy,5.6,2009,3252481.38919985,0.0,-3252481.38919985
1829,0.145905,Comedy,5.0,2009,58951225.1792473,86678883.1222845,27727657.943037204
1830,0.145388,Comedy,6.9,2009,0.0,0.0,0.0
1834,0.142609,Comedy,7.6,2009,0.0,0.0,0.0
1835,0.141098,Comedy,4.4,2009,0.0,0.0,0.0
1836,0.137731,Comedy,5.7,2009,0.0,0.0,0.0
1837,0.137656,Comedy,6.0,2009,0.0,0.0,0.0
1839,0.057316,Comedy,5.7,2009,0.0,0.0,0.0
1840,0.13313,Comedy,7.0,2009,0.0,0.0,0.0
1843,0.128532,Comedy,6.2,2009,3557401.51943733,0.0,-3557401.51943733
1844,0.126448,Comedy,3.8,2009,0.0,0.0,0.0
1845,0.125174,Comedy,5.2,2009,0.0,0.0,0.0
1848,0.038585,Comedy,5.5,2009,0.0,0.0,0.0
1851,0.11886,Comedy,4.1,2009,109.771246885494,0.0,-109.771246885494
1853,0.114458,Comedy,5.7,2009,254100.108531238,236548.905834768,-17551.20269646999
1854,0.114327,Comedy,4.9,2009,0.0,0.0,0.0
1855,0.112717,Comedy,7.6,2009,0.0,0.0,0.0
1857,0.246935,Comedy,4.5,2009,0.0,0.0,0.0
1858,0.109178,Comedy,6.1,2009,0.0,0.0,0.0
1862,0.109128,Comedy,5.1,2009,0.0,0.0,0.0
1869,0.097127,Comedy,6.0,2009,0.0,0.0,0.0
1871,0.092519,Comedy,6.5,2009,31703.5623412255,10164.0043412495,-21539.557999976
1873,0.091154,Comedy,6.9,2009,0.0,0.0,0.0
1882,0.073533,Comedy,3.3,2009,0.0,0.0,0.0
1883,0.0734929999999999,Comedy,6.9,2009,0.0,91992712.0023271,91992712.0023271
1888,0.058977,Comedy,5.5,2009,0.0,0.0,0.0
1892,0.047028,Comedy,6.1,2009,0.0,0.0,0.0
1893,0.044425,Comedy,5.8,2009,0.0,0.0,0.0
1894,0.043209,Comedy,5.4,2009,0.0,0.0,0.0
1898,0.029831,Comedy,4.7,2009,0.0,0.0,0.0
1904,0.021041,Comedy,6.3,2009,0.0,407224.899533899,407224.899533899
1905,0.015926,Comedy,4.2,2009,0.0,0.0,0.0
1906,0.169317,Comedy,4.3,2009,0.0,0.0,0.0
1913,0.139545,Comedy,4.4,2009,0.0,0.0,0.0
1915,0.019105,Comedy,4.1,2009,3557.40151943733,0.0,-3557.40151943733
1916,0.003432,Comedy,7.0,2009,0.0,0.0,0.0
1930,2.711136,Comedy,7.5,2010,200000000.0,1063171911.0,863171911.0
1933,2.332359,Comedy,6.6,2010,8000000.0,74952305.0,66952305.0
1941,2.053855,Comedy,5.8,2010,150000000.0,215283742.0,65283742.0
1942,2.033563,Comedy,6.5,2010,30000000.0,0.0,-30000000.0
1944,1.906739,Comedy,7.2,2010,60000000.0,47664559.0,-12335441.0
1945,1.903671,Comedy,5.4,2010,100000000.0,310650585.0,210650585.0
1949,1.820934,Comedy,6.0,2010,165000000.0,752600867.0,587600867.0
1951,1.730679,Comedy,6.2,2010,110000000.0,177238796.0,67238796.0
1952,1.720825,Comedy,6.5,2010,58000000.0,71664962.0,13664962.0
1953,1.71986,Comedy,6.2,2010,20000000.0,31327899.0,11327899.0
1954,1.659355,Comedy,6.1,2010,80000000.0,271430189.0,191430189.0
1956,1.618371,Comedy,5.9,2010,55000000.0,152263880.0,97263880.0
1960,1.540322,Comedy,6.6,2010,130000000.0,321885765.0,191885765.0
1962,1.419224,Comedy,6.1,2010,100000000.0,170432927.0,70432927.0
1967,1.365279,Comedy,6.5,2010,30000000.0,102820008.0,72820008.0
1971,1.325302,Comedy,5.9,2010,117000000.0,261930431.0,144930431.0
1976,1.2347,Comedy,6.3,2010,19000000.0,29922472.0,10922472.0
1978,1.203837,Comedy,5.0,2010,112000000.0,237382724.0,125382724.0
1979,1.202845,Comedy,5.7,2010,35000000.0,77477008.0,42477008.0
1981,1.147365,Comedy,5.8,2010,19000000.0,49830607.0,30830607.0
1983,1.145806,Comedy,5.6,2010,52000000.0,216485654.0,164485654.0
1988,1.119731,Comedy,6.2,2010,65000000.0,211780824.0,146780824.0
1989,1.111487,Comedy,6.1,2010,8000000.0,3453043.0,-4546957.0
1992,1.084894,Comedy,6.9,2010,8000000.0,6491240.0,-1508760.0
1997,1.047978,Comedy,5.9,2010,40000000.0,90029656.0,50029656.0
1998,1.046994,Comedy,7.2,2010,0.0,0.0,0.0
2003,1.004446,Comedy,4.3,2010,20000000.0,80547866.0,60547866.0
2005,0.997641,Comedy,5.7,2010,75000000.0,98159963.0,23159963.0
2008,0.984762,Comedy,5.5,2010,100000000.0,288347692.0,188347692.0
2009,0.982925,Comedy,6.0,2010,20000000.0,32005248.0,12005248.0
2010,0.981468,Comedy,6.0,2010,35000000.0,93246388.0,58246388.0
2011,0.944055,Comedy,5.9,2010,36000000.0,64572262.0,28572262.0
2014,0.918093,Comedy,7.2,2010,14000000.0,1755212.0,-12244788.0
2019,0.878529,Comedy,6.0,2010,32000000.0,42045846.0,10045846.0
2027,0.839106999999999,Comedy,5.5,2010,30000000.0,55583804.0,25583804.0
2030,0.826116,Comedy,7.2,2010,0.0,4430765.0,4430765.0
2031,0.82289,Comedy,6.5,2010,38000000.0,105610124.0,67610124.0
2033,0.802711,Comedy,6.8,2010,3200000.0,5332926.0,2132926.0
2034,0.79882,Comedy,7.1,2010,0.0,0.0,0.0
2035,0.795706999999999,Comedy,4.7,2010,0.0,0.0,0.0
2038,0.789582,Comedy,5.8,2010,15000000.0,75700498.0,60700498.0
2040,0.78688,Comedy,5.2,2010,24000000.0,83188165.0,59188165.0
2041,0.778439999999999,Comedy,6.1,2010,40000000.0,58785180.0,18785180.0
2045,0.756229,Comedy,5.2,2010,48000000.0,112462508.0,64462508.0
2046,0.754526,Comedy,5.1,2010,0.0,0.0,0.0
2051,0.73988,Comedy,5.4,2010,69000000.0,86387857.0,17387857.0
2052,0.733947,Comedy,5.7,2010,0.0,36699403.0,36699403.0
2055,0.68633,Comedy,6.4,2010,4000000.0,34705850.0,30705850.0
2060,0.661465,Comedy,5.9,2010,7500000.0,0.0,-7500000.0
2064,0.655955,Comedy,5.8,2010,7000000.0,46488.0,-6953512.0
2065,0.655878,Comedy,5.0,2010,85000000.0,112483764.0,27483764.0
2066,0.6538,Comedy,5.5,2010,0.0,0.0,0.0
2067,0.649289999999999,Comedy,5.2,2010,10000000.0,6110000.0,-3890000.0
2068,0.648081,Comedy,6.2,2010,0.0,0.0,0.0
2070,0.642315,Comedy,5.9,2010,0.0,6153967.0,6153967.0
2071,0.640576,Comedy,4.9,2010,120000000.0,48668907.0,-71331093.0
2072,0.640516,Comedy,6.5,2010,20000000.0,0.0,-20000000.0
2073,0.635089999999999,Comedy,7.2,2010,0.0,0.0,0.0
2076,0.62808,Comedy,3.6,2010,0.0,0.0,0.0
2077,0.619772,Comedy,5.6,2010,500000.0,98017.0,-401983.0
2079,0.618078,Comedy,5.4,2010,28000000.0,45236543.0,17236543.0
2080,0.61643,Comedy,5.9,2010,20000000.0,49779728.0,29779728.0
2083,0.602854,Comedy,5.8,2010,12000000.0,204940.0,-11795060.0
2093,0.579188,Comedy,5.7,2010,21000000.0,49050886.0,28050886.0
2095,0.569318,Comedy,5.6,2010,0.0,88335.0,88335.0
2098,0.552064999999999,Comedy,4.9,2010,50000000.0,83761844.0,33761844.0
2100,0.548639,Comedy,6.0,2010,0.0,538000.0,538000.0
2106,0.534468,Comedy,5.6,2010,3000000.0,0.0,-3000000.0
2108,0.534144,Comedy,6.3,2010,0.0,0.0,0.0
2115,0.514465,Comedy,6.7,2010,8000000.0,18124262.0,10124262.0
2117,0.513857,Comedy,5.8,2010,5000000.0,2614773.0,-2385227.0
2126,0.493121,Comedy,5.8,2010,22000000.0,0.0,-22000000.0
2128,0.490141,Comedy,5.0,2010,0.0,0.0,0.0
2129,0.484243,Comedy,5.3,2010,0.0,0.0,0.0
2132,0.473513,Comedy,6.0,2010,0.0,0.0,0.0
2133,0.470522,Comedy,5.4,2010,0.0,0.0,0.0
2134,0.470249,Comedy,5.1,2010,80000000.0,201584141.0,121584141.0
2136,0.460154,Comedy,7.0,2010,0.0,0.0,0.0
2138,0.449761,Comedy,6.4,2010,0.0,0.0,0.0
2139,0.448095,Comedy,3.2,2010,0.0,0.0,0.0
2140,0.44737,Comedy,6.0,2010,0.0,21520719.0,21520719.0
2142,0.443893,Comedy,6.6,2010,2500000.0,324138.0,-2175862.0
2144,0.443437,Comedy,5.4,2010,0.0,0.0,0.0
2145,0.442823,Comedy,5.5,2010,5800000.0,0.0,-5800000.0
2146,0.442301,Comedy,7.2,2010,4466000.0,0.0,-4466000.0
2149,0.423663,Comedy,5.1,2010,0.0,0.0,0.0
2150,0.423512,Comedy,6.0,2010,1400000.0,0.0,-1400000.0
2151,0.422828,Comedy,4.5,2010,0.0,18000.0,18000.0
2155,0.410128,Comedy,6.5,2010,0.0,0.0,0.0
2162,0.39567,Comedy,6.2,2010,0.0,850994.0,850994.0
2165,0.390858,Comedy,4.7,2010,0.0,0.0,0.0
2167,0.385532,Comedy,7.3,2010,0.0,0.0,0.0
2169,0.379104,Comedy,5.8,2010,0.0,0.0,0.0
2172,0.374797,Comedy,7.0,2010,0.0,0.0,0.0
2174,0.368374,Comedy,5.3,2010,0.0,539957.0,539957.0
2179,0.356462,Comedy,7.6,2010,0.0,0.0,0.0
2180,0.348945,Comedy,6.1,2010,7000000.0,0.0,-7000000.0
2181,0.346981,Comedy,5.4,2010,8000000.0,0.0,-8000000.0
2187,0.312595,Comedy,5.9,2010,14000000.0,21409028.0,7409028.0
2190,0.334115,Comedy,5.3,2010,104002432.0,0.0,-104002432.0
2193,0.328667,Comedy,6.9,2010,30000000.0,8454301.0,-21545699.0
2200,0.319013,Comedy,6.3,2010,0.0,0.0,0.0
2202,0.315527,Comedy,6.2,2010,4000000.0,55125.0,-3944875.0
2205,0.308417,Comedy,7.0,2010,0.0,0.0,0.0
2206,0.307351,Comedy,5.1,2010,0.0,0.0,0.0
2208,0.302377,Comedy,4.7,2010,35000000.0,39340177.0,4340177.0
2209,0.301054,Comedy,6.0,2010,12500000.0,1083683.0,-11416317.0
2212,0.29666,Comedy,5.1,2010,2500000.0,52604.0,-2447396.0
2217,0.289022,Comedy,6.3,2010,0.0,0.0,0.0
2218,0.286433,Comedy,4.1,2010,0.0,0.0,0.0
2220,0.283241,Comedy,4.9,2010,20000000.0,4634062.0,-15365938.0
2224,0.278268,Comedy,5.8,2010,0.0,0.0,0.0
2226,0.494214,Comedy,3.9,2010,500000.0,0.0,-500000.0
2229,0.271442,Comedy,5.8,2010,65000.0,0.0,-65000.0
2231,0.269283,Comedy,6.4,2010,0.0,215576.0,215576.0
2233,0.265649,Comedy,5.8,2010,2500000.0,0.0,-2500000.0
2240,0.247732,Comedy,8.0,2010,0.0,0.0,0.0
2246,0.246578,Comedy,6.0,2010,10000000.0,4349187.0,-5650813.0
2249,0.244947,Comedy,6.4,2010,0.0,0.0,0.0
2251,0.243848,Comedy,5.3,2010,4400000.0,0.0,-4400000.0
2252,0.559371,Comedy,4.2,2010,0.0,10.0,10.0
2255,0.240403,Comedy,7.0,2010,967686.0,4270000.0,3302314.0
2262,0.228405,Comedy,6.8,2010,0.0,0.0,0.0
2263,0.228045,Comedy,6.4,2010,0.0,0.0,0.0
2264,0.227437,Comedy,7.7,2010,0.0,0.0,0.0
2265,0.227258,Comedy,6.0,2010,0.0,178174.0,178174.0
2266,0.339125,Comedy,5.2,2010,0.0,0.0,0.0
2271,0.219619,Comedy,5.2,2010,2000000.0,0.0,-2000000.0
2272,0.218552,Comedy,6.2,2010,0.0,0.0,0.0
2273,0.218279,Comedy,4.9,2010,0.0,1279.0,1279.0
2274,0.216759,Comedy,4.9,2010,0.0,0.0,0.0
2277,0.214381,Comedy,5.9,2010,7000000.0,453079.0,-6546921.0
2278,0.213623,Comedy,2.7,2010,0.0,0.0,0.0
2283,0.385851,Comedy,4.8,2010,4500000.0,123820.0,-4376180.0
2286,0.207234,Comedy,6.5,2010,0.0,0.0,0.0
2287,0.241085,Comedy,6.2,2010,0.0,0.0,0.0
2292,0.200531,Comedy,6.9,2010,0.0,0.0,0.0
2301,0.182077,Comedy,7.1,2010,0.0,951179.0,951179.0
2311,0.174224,Comedy,4.9,2010,0.0,10967.0,10967.0
2312,0.173474,Comedy,4.8,2010,0.0,0.0,0.0
2319,0.168177,Comedy,5.7,2010,0.0,22270.0,22270.0
2320,0.167587,Comedy,7.6,2010,0.0,0.0,0.0
2323,0.526537,Comedy,6.7,2010,7200000.0,0.0,-7200000.0
2333,0.147222,Comedy,6.3,2010,0.0,0.0,0.0
2335,0.144892,Comedy,5.8,2010,0.0,14870.0,14870.0
2338,0.140251,Comedy,6.0,2010,20000000.0,60072596.0,40072596.0
2340,0.010185,Comedy,6.0,2010,0.0,0.0,0.0
2342,0.132502,Comedy,6.1,2010,0.0,0.0,0.0
2345,0.130016,Comedy,5.0,2010,0.0,0.0,0.0
2346,0.129442,Comedy,5.9,2010,0.0,0.0,0.0
2347,0.126182,Comedy,5.0,2010,0.0,0.0,0.0
2352,0.067885,Comedy,5.2,2010,0.0,0.0,0.0
2355,0.308928,Comedy,4.9,2010,0.0,0.0,0.0
2360,0.097594,Comedy,6.6,2010,0.0,0.0,0.0
2362,0.021645,Comedy,7.8,2010,0.0,0.0,0.0
2366,0.090543,Comedy,6.0,2010,0.0,427628.0,427628.0
2374,0.153853,Comedy,7.7,2010,0.0,0.0,0.0
2375,0.068941,Comedy,5.5,2010,0.0,5980.0,5980.0
2378,0.028227,Comedy,4.9,2010,10000000.0,5000000.0,-5000000.0
2380,0.065833,Comedy,5.1,2010,0.0,0.0,0.0
2382,0.0653909999999999,Comedy,5.5,2010,0.0,0.0,0.0
2383,0.225569,Comedy,6.7,2010,0.0,0.0,0.0
2384,0.064038,Comedy,3.9,2010,0.0,0.0,0.0
2388,0.057892,Comedy,6.5,2010,0.0,0.0,0.0
2391,0.050481,Comedy,6.6,2010,0.0,0.0,0.0
2394,0.046872,Comedy,7.9,2010,0.0,0.0,0.0
2398,0.028456,Comedy,7.3,2010,3.0,43.0,40.0
2400,0.037806,Comedy,4.7,2010,0.0,0.0,0.0
2406,0.0637539999999999,Comedy,6.4,2010,0.0,0.0,0.0
2420,1.825695,Comedy,6.4,1999,14399581.3125375,308259696.710782,293860115.3982445
2422,1.810197,Comedy,7.2,1999,117814756.193489,634910500.711404,517095744.51791495
2423,1.769152,Comedy,7.2,1999,20944845.5455091,70005745.4329437,49060899.8874346
2424,1.72385,Comedy,6.8,1999,54980219.5569615,476350818.832191,421370599.2752295
2425,1.560867,Comedy,6.0,1999,43198743.9376126,407037004.698583,363838260.7609704
2428,1.348628,Comedy,6.6,1999,58907378.0967445,118710038.38012,59802660.283375494
2430,1.328465,Comedy,7.1,1999,17017687.0057261,29929655.4271825,12911968.4214564
2431,1.320079,Comedy,6.3,1999,104724227.727545,231552674.126609,126828446.399064
2434,1.221973,Comedy,5.2,1999,222538983.921034,290746764.904973,68207780.98393896
2440,1.076307,Comedy,7.0,1999,27490109.7784807,0.0,-27490109.7784807
2442,1.03785,Comedy,5.7,1999,91633699.2616025,405096233.056438,313462533.7948355
2443,1.022028,Comedy,5.6,1999,13090528.4659432,135051040.625015,121960512.15907179
2446,0.968204,Comedy,7.3,1999,13090528.4659432,16792285.1232296,3701756.6572864
2448,0.937873,Comedy,6.7,1999,130905284.659432,122658251.725888,-8247032.933543995
2453,0.876587,Comedy,6.2,1999,44769607.3535258,307368089.035491,262598481.68196517
2456,0.82073,Comedy,6.6,1999,13090528.4659432,40126252.9108426,27035724.444899395
2458,0.779596,Comedy,6.6,1999,0.0,0.0,0.0
2460,0.746054,Comedy,5.2,1999,98178963.4945741,122904589.29056,24725625.795985907
2461,0.744837,Comedy,6.2,1999,45816849.6308012,52706420.9434841,6889571.312682897
2462,0.740133,Comedy,5.4,1999,104724227.727545,0.0,-104724227.727545
2467,0.694437,Comedy,6.5,1999,0.0,0.0,0.0
2468,0.684185,Comedy,4.3,1999,98178963.4945741,0.0,-98178963.4945741
2470,0.671069999999999,Comedy,4.5,1999,66761695.1763104,48319257.3062493,-18442437.8700611
2473,0.637814,Comedy,5.3,1999,35344426.8580467,74446377.3336976,39101950.4756509
2474,0.63765,Comedy,6.4,1999,44507796.7842069,5520426.39516561,-38987370.38904129
2475,0.636432,Comedy,5.4,1999,89015593.5684139,38960045.2199215,-50055548.3484924
2478,0.614402,Comedy,6.9,1999,8508843.50286309,37244676.7693256,28735833.26646251
2479,0.614007,Comedy,5.7,1999,32726321.164858,110700355.054403,77974033.88954501
2482,0.585123,Comedy,6.3,1999,98178963.4945741,141377707.432186,43198743.93761191
2483,0.581756,Comedy,6.6,1999,107342333.420734,62094175.6180791,-45248157.8026549
2485,0.54872,Comedy,5.5,1999,0.0,0.0,0.0
2490,0.508128,Comedy,6.7,1999,62834536.6365274,162722051.034472,99887514.3979446
2494,0.49601,Comedy,6.0,1999,85088435.0286309,154152099.635677,69063664.60704611
2499,0.45956,Comedy,5.0,1999,26181056.9318864,0.0,-26181056.9318864
2503,0.424997999999999,Comedy,5.4,1999,0.0,0.0,0.0
2505,0.416778,Comedy,5.0,1999,0.0,0.0,0.0
2507,0.40647,Comedy,6.0,1999,0.0,0.0,0.0
2509,0.401336,Comedy,5.5,1999,43198743.9376126,0.0,-43198743.9376126
2511,0.393985,Comedy,5.4,1999,91633699.2616025,14745126.7562416,-76888572.5053609
2513,0.383326,Comedy,6.6,1999,104724227.727545,96012518.9959931,-8711708.7315519
2514,0.382872,Comedy,5.9,1999,30108215.4716694,24418567.8150245,-5689647.656644899
2516,0.88284,Comedy,5.2,1999,85088435.0286309,48238729.6113382,-36849705.4172927
2517,0.364241,Comedy,5.6,1999,14399581.3125375,0.0,-14399581.3125375
2520,0.573718,Comedy,5.9,1999,65452642.3297161,77103253.2450438,11650610.915327698
2521,0.257547,Comedy,5.9,1999,10472422.7727545,23357926.0728113,12885503.300056802
2524,1.104937,Comedy,5.7,1999,31417268.3182637,21325748.5065997,-10091519.811664
2526,0.333245,Comedy,6.4,1999,18326739.8523205,24263544.5407194,5936804.688398901
2527,0.331443,Comedy,6.0,1999,0.0,0.0,0.0
2528,0.330491,Comedy,6.1,1999,0.0,0.0,0.0
2529,0.328409,Comedy,5.3,1999,22253898.3921034,85788866.0080996,63534967.6159962
2531,0.323791,Comedy,6.1,1999,32726321.164858,5435488.50121434,-27290832.66364366
2535,0.312827,Comedy,6.8,1999,785431.707956593,5236211.38637729,4450779.678420696
2537,0.312306,Comedy,6.0,1999,71997906.5626877,0.0,-71997906.5626877
2538,0.377269,Comedy,5.3,1999,17017687.0057261,11711097.0111574,-5306589.994568698
2539,0.304124,Comedy,5.8,1999,0.0,0.0,0.0
2541,0.301845,Comedy,5.7,1999,0.0,0.0,0.0
2545,0.299004,Comedy,6.4,1999,0.0,0.0,0.0
2547,0.296655,Comedy,4.8,1999,0.0,0.0,0.0
2550,0.285902,Comedy,6.2,1999,13090528.4659432,13838531.7349099,748003.268966699
2551,0.281948,Comedy,6.5,1999,0.0,0.0,0.0
2553,0.066504,Comedy,7.8,1999,11781475.6193489,45258905.1265258,33477429.5071769
2554,0.231418,Comedy,6.2,1999,7854317.07956593,5758509.07258711,-2095808.00697882
2556,0.26906,Comedy,5.8,1999,0.0,0.0,0.0
2557,0.265623,Comedy,5.4,1999,0.0,0.0,0.0
2560,0.260903,Comedy,5.8,1999,36653479.704641,11635048.8950874,-25018430.8095536
2563,0.25073,Comedy,7.6,1999,7854317.07956593,32804393.0766289,24950075.99706297
2565,0.246669,Comedy,6.5,1999,7854317.07956593,8970219.17864526,1115902.0990793305
2567,0.242797,Comedy,5.2,1999,98178963.4945741,37962532.5512353,-60216430.9433388
2568,0.319907,Comedy,6.2,1999,13090528.4659432,0.0,-13090528.4659432
2572,0.297398,Comedy,5.9,1999,45816849.6308012,0.0,-45816849.6308012
2577,0.212029,Comedy,5.3,1999,31417268.3182637,11040742.8298921,-20376525.488371596
2578,0.20768,Comedy,5.6,1999,30108215.4716694,0.0,-30108215.4716694
2580,0.204411,Comedy,5.3,1999,2225389.83921034,2544339.2562302,318949.41701986035
2582,0.20056,Comedy,7.1,1999,0.0,0.0,0.0
2583,0.198477,Comedy,5.6,1999,0.0,0.0,0.0
2586,0.195048,Comedy,5.6,1999,3927158.53978296,4027719.97945834,100561.43967538001
2588,0.187628,Comedy,6.5,1999,0.0,0.0,0.0
2589,0.187319,Comedy,5.7,1999,17017687.0057261,35998953.2813438,18981266.275617704
2590,0.186474,Comedy,6.2,1999,0.0,5875721.66447116,5875721.66447116
2595,0.081035,Comedy,6.3,1999,0.0,0.0,0.0
2596,0.163336999999999,Comedy,5.6,1999,9163369.92616025,9545842.44161395,382472.5154537
2597,0.162638,Comedy,6.1,1999,0.0,0.0,0.0
2600,0.175782,Comedy,4.8,1999,15708634.1591318,0.0,-15708634.1591318
2604,0.132643,Comedy,6.8,1999,5563474.59802587,0.0,-5563474.59802587
2606,0.129744,Comedy,3.5,1999,91633699.2616025,0.0,-91633699.2616025
2607,0.127664,Comedy,5.4,1999,0.0,0.0,0.0
2609,0.122365,Comedy,7.4,1999,0.0,0.0,0.0
2610,0.118187,Comedy,6.5,1999,589073.780967445,2683028.16911549,2093954.3881480447
2611,0.116694,Comedy,3.8,1999,15708634.1591318,47715939.7212581,32007305.562126294
2613,0.105168,Comedy,5.9,1999,0.0,0.0,0.0
2616,0.083178,Comedy,5.5,1999,0.0,0.0,0.0
2617,0.238748,Comedy,6.5,1999,4974400.81705842,36915290.2739598,31940889.45690138
2618,0.090186,Comedy,4.8,1999,1.30905284659432,130.905284659432,129.5962318128377
2621,0.19893,Comedy,4.2,1999,0.0,0.0,0.0
2623,0.077584,Comedy,5.6,1999,0.0,0.0,0.0
2624,0.079104,Comedy,5.7,1999,15708634.1591318,27492155.82808,11783521.668948198
2625,0.064295,Comedy,4.7,1999,0.0,0.0,0.0
2626,0.051594,Comedy,6.9,1999,0.0,0.0,0.0
2627,0.034182,Comedy,5.2,1999,0.0,0.0,0.0
2629,0.043438,Comedy,6.8,1999,0.0,0.0,0.0
2637,3.204295,Comedy,7.3,2001,141621133.419792,693101531.14612,551480397.7263279
2639,2.918566,Comedy,7.1,2001,73889287.0016306,596544195.583957,522654908.58232635
2640,2.717399,Comedy,6.5,2001,30787202.917346,347193192.284431,316405989.367085
