,popularity,cast,vote_average,release_year,budget_adj,revenue_adj,net_profit
314,0.383406,Jeremy Gardner,6.5,2015,0.0,45972.3797721529,45972.3797721529
4632,0.365206,Jeremy Gardner,5.7,2012,0.0,0.0,0.0
1033,0.290104,Emmy Argo,4.2,2014,0.0,2538.52693592614,2538.52693592614
1643,0.391867,Kira Tozer,6.1,2009,0.0,0.0,0.0
3696,0.311289,Eddie Steeples,3.9,2011,0.0,0.0,0.0
10605,0.700695,Roger C. Carmel,7.1,1973,0.0,0.0,0.0
10849,0.206537,Roger C. Carmel,6.1,1966,0.0,0.0,0.0
4230,0.607281,RaÃºl JuliÃ¡,4.1,1994,51488904.6559357,146263091.237897,94774186.5819613
6144,0.334805,RaÃºl JuliÃ¡,5.5,1985,0.0,0.0,0.0
9327,0.983036,RaÃºl JuliÃ¡,6.6,1991,48032785.2579056,306613163.480865,258580378.2229594
9553,0.205453,RaÃºl JuliÃ¡,6.1,1988,42409493.5310771,0.0,-42409493.5310771
10009,0.548596,RaÃºl JuliÃ¡,6.3,1990,0.0,369332567.420163,369332567.420163
10070,0.250947,RaÃºl JuliÃ¡,5.4,1990,0.0,0.0,0.0
10233,1.132123,RaÃºl JuliÃ¡,6.3,1993,0.0,73841825.9635475,73841825.9635475
10803,0.154407,RaÃºl JuliÃ¡,6.0,1978,0.0,0.0,0.0
994,0.331919,Ian Gomez,4.7,2014,1381636.57615718,0.0,-1381636.57615718
4109,0.244263,Ian Gomez,4.8,2002,0.0,0.0,0.0
122,1.342839,Togo Igawa,5.1,2015,0.0,0.0,0.0
1163,0.166098,Togo Igawa,6.4,2014,0.0,0.0,0.0
1580,0.486687,Togo Igawa,5.4,2009,10164004.3412495,0.0,-10164004.3412495
1823,0.23818,Togo Igawa,5.3,2009,0.0,0.0,0.0
1912,0.005502,RyÅhei Kimura,6.0,2009,0.0,0.0,0.0
2763,0.381873,David Hemmings,6.1,2001,0.0,0.0,0.0
7973,0.154225,David Hemmings,4.9,1984,0.0,0.0,0.0
10825,0.509263,David Hemmings,6.8,1966,0.0,0.0,0.0
90,1.926739,Jason Bateman,6.6,2015,4599997.97600089,54260336.8854517,49660338.90945081
460,0.206155,Jason Bateman,6.5,2015,597999.736880115,0.0,-597999.736880115
653,4.105685,Jason Bateman,6.1,2014,38685824.1324013,98230083.9390274,59544259.8066261
793,0.876066,Jason Bateman,6.5,2014,18237602.8052749,38037670.7817944,19800067.9765195
857,0.593558,Jason Bateman,5.1,2014,0.0,0.0,0.0
1439,1.232312,Jason Bateman,5.3,2009,71148030.3887467,174663169.978133,103515139.5893863
1456,1.04373799999999,Jason Bateman,6.6,2009,60984026.0474972,89223892.8909091,28239866.843411908
1533,0.598075,Jason Bateman,6.6,2009,25410010.8531238,166354259.053231,140944248.20010722
1583,0.478888,Jason Bateman,5.8,2009,8131203.47299962,11026707.7509274,2895504.2779277796
1981,1.147365,Jason Bateman,5.8,2010,19000000.0,49830607.0,30830607.0
2899,1.800286,Jason Bateman,6.0,2008,151917995.071375,632008606.053142,480090610.98176694
3388,2.686643,Jason Bateman,6.4,2011,33928931.4907015,113419570.983202,79490639.4925005
3417,1.493933,Jason Bateman,5.9,2011,50408698.2147565,73141505.9404712,22732807.7257147
3440,1.21340499999999,Jason Bateman,6.4,2011,38775921.7036588,94566766.3207854,55790844.61712661
3981,0.821206,Jason Bateman,5.4,2002,52127239.9256835,83278442.1374301,31151202.211746603
4465,0.903283,Jason Bateman,6.7,2012,9497442.81352245,3255768.984201,-6241673.829321451
4825,0.14271,Jason Bateman,5.1,2012,0.0,0.0,0.0
5510,1.200825,Jason Bateman,5.6,2013,32761167.3459148,162837051.569821,130075884.2239062
5545,0.941711,Jason Bateman,6.2,2013,8892316.85103403,7301060.15137531,-1591256.6996587208
6823,0.268801,Jason Bateman,5.0,2006,0.0,3344436.66724319,3344436.66724319
7403,2.148164,Jason Bateman,6.9,2007,7887514.36973659,243368292.5498,235480778.18006343
7430,1.352489,Jason Bateman,6.4,2007,73616800.7842082,91136082.8647536,17519282.08054541
7492,0.704024,Jason Bateman,5.9,2007,0.0,73064318.2626771,73064318.2626771
9703,0.147904,Jason Bateman,3.5,1987,0.0,0.0,0.0
6047,0.029727,Ian Paul Freeth,4.2,2013,702.025014555318,0.0,-702.025014555318
5933,0.109305,Vanessa Angel,2.8,2013,0.0,0.0,0.0
7220,0.157959,Vanessa Angel,2.1,2004,0.0,10516214.8783076,10516214.8783076
8517,0.642274,Vanessa Angel,6.4,1996,37535851.9519268,34787996.8130671,-2747855.1388596967
6175,0.150168,Bobby Fite,6.1,1985,50679151.3066605,20014299.6293326,-30664851.677327905
3224,0.224721,John Mayer,8.5,2008,0.0,0.0,0.0
7529,0.568172999999999,Mark Bazeley,5.4,2007,12620022.9915785,0.0,-12620022.9915785
6783,0.325485,Jonathan Chase,5.1,2006,540834.579145786,806197.228741983,265362.64959619695
1850,0.222882,Emma Catherwood,3.5,2009,9147603.90712458,0.0,-9147603.90712458
3351,0.033634,Campbell Scott,7.1,2008,0.0,0.0,0.0
4156,0.117779,Campbell Scott,7.1,2002,0.0,1528371.88688243,1528371.88688243
4256,0.441243,Campbell Scott,5.9,1994,0.0,0.0,0.0
4838,0.133769,Campbell Scott,6.1,2012,0.0,0.0,0.0
5374,0.25871,Campbell Scott,7.1,1997,0.0,0.0,0.0
6266,0.857834,Campbell Scott,6.2,2005,21214702.5034353,161026813.932432,139812111.42899668
6545,0.062064,Campbell Scott,7.0,2005,13398759.4758539,0.0,-13398759.4758539
7259,0.042066,Campbell Scott,6.3,2004,0.0,0.0,0.0
7819,0.019101,Campbell Scott,6.7,2007,2103337.16526309,1505592.93127272,-597744.2339903698
8326,0.358923,Campbell Scott,6.4,1992,0.0,28707256.9513836,28707256.9513836
9338,0.690154,Campbell Scott,5.8,1991,0.0,0.0,0.0
10046,0.339218,Campbell Scott,6.2,1990,41722463.5078645,3463104.65863014,-38259358.84923436
10452,0.3104,Brandon De Wilde,7.0,1963,0.0,0.0,0.0
5362,0.05639,Stacey Travis,5.7,1997,16301523.8528651,5433841.28428838,-10867682.56857672
10047,0.323339,Stacey Travis,5.1,1990,2503347.81047187,9561041.29923083,7057693.488758961
10364,0.207999,Stacey Travis,6.7,1993,9056819.77019225,4956149.89761265,-4100669.8725796007
9801,0.064495,Shane Briant,6.0,1974,1768913.55540568,0.0,-1768913.55540568
10629,0.203942,Shane Briant,6.7,1973,0.0,0.0,0.0
1841,0.132841,Chris Kelly,6.6,2009,0.0,0.0,0.0
4769,0.200707,Slavoj Å½iÅ¾ek,7.5,2012,0.0,0.0,0.0
1301,0.020923,Mako,6.0,2014,0.0,4826.51710604244,4826.51710604244
2340,0.010185,Mako,6.0,2010,0.0,0.0,0.0
4234,0.590148999999999,Mako,4.3,1994,38248900.6015522,54136905.4668123,15888004.865260094
4344,0.120147,Mako,7.1,1994,0.0,0.0,0.0
5277,0.824965,Mako,6.9,1997,95092222.4750467,178580044.897113,83487822.4220663
7334,0.172606999999999,Mako,6.3,1980,0.0,0.0,0.0
7426,1.39090499999999,Mako,6.0,2007,35756731.8094725,100548976.258476,64792244.4490035
7892,1.247659,Mako,5.9,1984,37782756.7054947,65158536.4471362,27375779.7416415
8359,0.144296,Mako,5.7,1992,0.0,0.0,0.0
9558,0.256656,Mako,6.0,1988,0.0,0.0,0.0
10107,0.31035,Mako,5.9,1990,0.0,49035503.4799872,49035503.4799872
9799,0.175008,Catherine E. Coulson,5.0,1974,0.0,0.0,0.0
1090,0.433273,Nicole Fox,5.5,2014,0.0,0.0,0.0
1,28.419936,Tom Hardy,7.1,2015,137999939.280026,348161292.489031,210161353.20900503
5,9.1107,Tom Hardy,7.2,2015,124199945.352024,490314247.021731,366114301.669707
71,2.28135,Tom Hardy,6.7,2015,22999989.8800044,39535137.0845396,16535147.204535201
89,1.95632,Tom Hardy,5.9,2015,45999979.7600089,3058382.2543118,-42941597.5056971
704,1.957672,Tom Hardy,6.6,2014,11605747.2397203,17186067.7609842,5580320.521263901
854,0.602735,Tom Hardy,6.8,2014,1842182.10154291,4269533.34764094,2427351.24609803
1738,0.103661,Tom Hardy,7.4,2009,0.0,0.0,0.0
1919,9.363643,Tom Hardy,7.9,2010,160000000.0,825500000.0,665500000.0
2185,0.34123,Tom Hardy,7.3,2010,0.0,0.0,0.0
2993,0.714882,Tom Hardy,6.8,2008,18230159.408565,26068130.3594136,7837970.950848602
3013,0.632340999999999,Tom Hardy,6.9,2008,0.0,0.0,0.0
3433,1.246852,Tom Hardy,7.6,2011,24234951.0647868,22351522.1488064,-1883428.9159803987
4363,6.591277,Tom Hardy,7.5,2012,237436070.338061,1026712780.23392,789276709.895859
4408,1.612069,Tom Hardy,5.9,2012,61733378.2878959,0.0,-61733378.2878959
4435,1.178045,Tom Hardy,6.7,2012,24693351.3151583,50979024.8975463,26285673.582388
5086,0.431875,Tom Hardy,7.2,2003,0.0,0.0,0.0
5157,0.226503,Tom Hardy,5.2,2003,0.0,0.0,0.0
6792,0.30746,Tom Hardy,6.4,2006,0.0,0.0,0.0
6820,0.171168,Tom Hardy,3.4,2006,7571684.10804101,0.0,-7571684.10804101
7563,0.474364,Tom Hardy,7.1,2007,0.0,0.0,0.0
7744,0.159264,Tom Hardy,5.8,2007,0.0,0.0,0.0
1485,0.817983,Treva Etienne,5.2,2009,8131203.47299962,0.0,-8131203.47299962
3853,0.098896,Jonathan Patrick Moore,5.9,2011,19.3879608518294,14.540970638872,-4.846990212957401
2393,0.048672,Lisa Wilcox,7.1,2010,0.0,0.0,0.0
9197,0.918962,Lisa Wilcox,5.6,1989,14071879.512346,38993809.604304,24921930.091958
9468,0.78304,Lisa Wilcox,5.9,1988,12907237.1616321,133682099.174047,120774862.01241489
5742,0.340767,David Terrell,7.1,2013,0.0,30169203.9410748,30169203.9410748
9532,0.28514,Noelle Parker,5.2,1988,11063346.1385418,52001615.6173144,40938269.478772596
4355,0.14307,Waise Lee,6.7,1994,0.0,0.0,0.0
8365,0.094497,Waise Lee,6.6,1992,6899606.61430019,0.0,-6899606.61430019
71,2.28135,Emily Browning,6.7,2015,22999989.8800044,39535137.0845396,16535147.204535201
722,1.638781,Emily Browning,5.1,2014,119741836.600289,108533660.811904,-11208175.788385004
961,0.378725,Emily Browning,6.7,2014,0.0,0.0,0.0
1479,0.84809,Emily Browning,6.0,2009,0.0,42306698.424437,42306698.424437
3401,1.972826,Emily Browning,5.9,2011,79490639.4925007,87044675.6781908,7554036.185690105
3500,0.851701,Emily Browning,5.4,2011,9693980.42591472,0.0,-9693980.42591472
5571,0.831703,Emily Browning,6.0,2013,0.0,0.0,0.0
5796,0.288205,Emily Browning,6.1,2013,0.0,0.0,0.0
5854,0.220882,Emily Browning,5.3,2013,0.0,0.0,0.0
6989,1.665648,Emily Browning,6.5,2004,161622355.9737,241364107.692208,79741751.718508
4260,0.432319,Duane Martin,6.3,1994,0.0,0.0,0.0
5197,0.121042,Duane Martin,6.3,2003,0.0,0.0,0.0
10182,0.597297,Chief Dan George,7.1,1976,14177282.7053627,121847997.305549,107670714.60018629
10665,0.290174,Chief Dan George,7.2,1970,84245525.158522,177250068.800512,93004543.64198999
9309,0.07072,Roseanne Barr,6.4,1989,0.0,0.0,0.0
10001,0.731244,Roseanne Barr,5.1,1990,0.0,0.0,0.0
1241,0.135376,Carolyn Hennesy,5.7,2014,0.0,0.0,0.0
6688,0.609691,Carolyn Hennesy,5.9,2006,0.0,0.0,0.0
7633,0.333928,Sei Ashina,5.2,2007,21033371.6526309,0.0,-21033371.6526309
101,1.661789,Tom Hiddleston,5.4,2015,0.0,0.0,0.0
121,1.345982,Tom Hiddleston,6.4,2015,50599977.7360098,68705406.0096213,18105428.27361151
274,0.450872,Tom Hiddleston,5.6,2015,11959994.7376023,1515044.29338051,-10444950.444221789
720,1.649733,Tom Hiddleston,6.5,2014,0.0,18698148.3306606,18698148.3306606
3377,4.12352,Tom Hiddleston,6.5,2011,145409706.38872,430524218.471298,285114512.08257794
3414,1.592819,Tom Hiddleston,6.9,2011,63980270.8110371,172150434.096443,108170163.2854059
3791,0.187971,Tom Hiddleston,5.5,2011,0.0,1092051.12993035,1092051.12993035
5424,5.1119,Tom Hiddleston,6.8,2013,159125669.965872,449076041.477509,289950371.51163703
5503,1.279078,Tom Hiddleston,7.2,2013,6552233.46918297,0.0,-6552233.46918297
7189,0.236471,Michelle Krusiec,6.3,2004,0.0,0.0,0.0
2289,0.204591,AriÃ© Elmaleh,5.5,2010,0.0,0.0,0.0
6468,0.224181,Muriel Robin,5.3,2005,0.0,0.0,0.0
8046,0.196581,Cynthia Leake,6.1,1983,2627174.39730977,1665810.28079021,-961364.1165195599
8997,1.170499,Maria Pitillo,5.1,1998,173900410.980178,507005703.79971,333105292.819532
7602,0.405537,Malcolm Shields,5.4,2007,21033371.6526309,3744.99182275093,-21029626.66080815
10219,0.002381,Dawn Wells,6.3,1976,0.0,0.0,0.0
1225,0.097531,Deka Walmsley,8.1,2014,0.0,0.0,0.0
7118,0.429419,Kate Magowan,6.8,2004,2308890.79962429,139249.204125341,-2169641.595498949
1862,0.109128,Jason Dolley,5.1,2009,0.0,0.0,0.0
3233,0.154973,Jason Dolley,4.9,2008,0.0,0.0,0.0
3413,1.620507,Jason Dolley,6.5,2011,0.0,0.0,0.0
3810,0.169356999999999,Jason Dolley,6.1,2011,0.0,0.0,0.0
3984,0.782771,Daniel E. Smith,7.1,2002,43641410.1703396,123947387.370612,80305977.2002724
9763,0.837644,Dre Pahich,5.4,1974,265337.033310853,0.0,-265337.033310853
9823,0.392437,Charles Pitts,6.4,1975,0.0,0.0,0.0
9708,0.005529,Angelo Janotti,5.8,1987,0.0,0.0,0.0
3329,0.082898,Eva Riccobono,5.3,2008,0.0,0.0,0.0
6496,0.155495,Yolanda Pecoraro,4.3,2005,1674844.93448174,0.0,-1674844.93448174
8213,0.252852,Joel Palmer,6.1,1995,0.0,0.0,0.0
444,0.218787,Louise Brealey,5.6,2015,0.0,0.0,0.0
10821,0.929393,Jeremy Spenser,6.8,1966,0.0,0.0,0.0
8413,0.299056,Romy Schneider,6.9,1981,0.0,0.0,0.0
9865,0.265925,Romy Schneider,6.0,1962,0.0,0.0,0.0
9867,0.235542,Romy Schneider,6.5,1962,908.264558723989,0.0,-908.264558723989
10703,0.250043,Romy Schneider,6.0,1965,0.0,0.0,0.0
8191,0.324339,Antoine du Merle,7.0,1995,10732251.5033022,0.0,-10732251.5033022
8442,0.207373,Howard Da Silva,6.0,1981,0.0,0.0,0.0
336,0.357567,Richard Dreyfuss,5.5,2015,0.0,0.0,0.0
1126,0.193689,Richard Dreyfuss,6.7,2014,0.0,0.0,0.0
1334,1.104816,Richard Dreyfuss,7.0,1977,71955620.651407,1092964988.91343,1021009368.262023
1381,0.140163,Richard Dreyfuss,6.5,1977,0.0,366973665.322175,366973665.322175
1529,0.606857,Richard Dreyfuss,5.6,2009,9147603.90712458,1001273.34646387,-8146330.560660711
1594,0.458932,Richard Dreyfuss,5.7,2009,17278807.3801242,20790751.4065457,3511944.0264214985
5660,0.481309,Richard Dreyfuss,5.7,2013,0.0,0.0,0.0
6643,0.826011,Richard Dreyfuss,5.3,2006,173067065.326651,196512046.387165,23444981.060514003
8211,0.421679,Richard Dreyfuss,6.8,1995,0.0,152068807.469418,152068807.469418
8548,0.478051,Richard Dreyfuss,6.1,1996,52828236.0804896,40206825.3246885,-12621410.755801097
8792,0.284675,Richard Dreyfuss,6.3,2000,0.0,0.0,0.0
9157,0.148915,Richard Dreyfuss,4.0,1998,0.0,0.0,0.0
9219,0.494235,Richard Dreyfuss,5.8,1989,54528533.1103409,130401979.069134,75873445.9587931
9305,0.106834,Richard Dreyfuss,7.1,1989,0.0,0.0,0.0
9347,0.601417,Richard Dreyfuss,6.8,1991,56038249.4675565,102005624.959372,45967375.4918155
9652,0.251545,Richard Dreyfuss,6.0,1987,0.0,0.0,0.0
9806,2.563191,Richard Dreyfuss,7.3,1975,28362748.2044354,1907005841.91576,1878643093.7113247
10038,0.400886,Richard Dreyfuss,6.7,1990,0.0,0.0,0.0
10082,0.1746,Richard Dreyfuss,6.0,1990,36715767.8869207,65206541.2144507,28490773.327530004
10288,0.538484,Richard Dreyfuss,4.9,1993,0.0,0.0,0.0
10525,0.437451,Richard Dreyfuss,5.1,1986,27851689.7520702,123610225.548951,95758535.7968808
10606,0.684079,Richard Dreyfuss,6.5,1973,3815970.99272706,564783351.56192,560967380.569193
5361,0.303573,Eamonn Owens,6.5,1997,0.0,0.0,0.0
1981,1.147365,Jeff Goldblum,5.8,2010,19000000.0,49830607.0,30830607.0
2041,0.778439999999999,Jeff Goldblum,6.1,2010,40000000.0,58785180.0,18785180.0
2666,1.134012,Jeff Goldblum,5.0,2001,73889287.0016306,114990388.850993,41101101.8493624
4070,0.357389,Jeff Goldblum,6.5,2002,10910352.5425849,5791536.37887338,-5118816.16371152
4602,0.438105,Jeff Goldblum,5.1,2012,18994885.6270449,0.0,-18994885.6270449
5391,0.21055,Jeff Goldblum,6.1,1997,99167603.438263,311188651.422477,212021047.984214
5699,0.570444,Jeff Goldblum,6.4,2013,0.0,2082765.94111601,2082765.94111601
6162,0.09958,Jeff Goldblum,4.4,1985,0.0,0.0,0.0
6179,0.132713,Jeff Goldblum,6.1,1985,231.096929958372,13582012.550185,13581781.453255042
6768,0.360145,Jeff Goldblum,5.4,2006,21633383.1658314,44605492.0020841,22972108.8362527
6906,0.113193,Jeff Goldblum,5.6,2006,0.0,0.0,0.0
7923,0.511498999999999,Jeff Goldblum,6.2,1984,0.0,0.0,0.0
8035,0.288819,Jeff Goldblum,6.3,1983,0.0,0.0,0.0
8129,0.67066,Jeff Goldblum,6.0,1995,0.0,0.0,0.0
8153,0.502955,Jeff Goldblum,5.4,1995,0.0,99682200.8613848,99682200.8613848
8348,0.134051,Jeff Goldblum,6.2,1992,0.0,0.0,0.0
8457,4.480733,Jeff Goldblum,6.6,1996,104266255.422019,1135764351.5897,1031498096.167681
8601,0.319461,Jeff Goldblum,5.3,1996,0.0,0.0,0.0
8755,0.431828,Jeff Goldblum,6.1,2000,25325842.2868627,0.0,-25325842.2868627
9079,0.404482,Jeff Goldblum,4.8,1998,80261728.1446979,0.0,-80261728.1446979
9292,0.148809,Jeff Goldblum,5.4,1989,0.0,0.0,0.0
9544,0.407649,Jeff Goldblum,5.5,1988,18438910.230903,7221235.94540164,-11217674.28550136
10223,2.204926,Jeff Goldblum,7.4,1993,95096607.5870186,1388863311.75898,1293766704.1719615
10480,1.161643,Jeff Goldblum,6.9,1986,29841096.1629323,120616037.599781,90774941.4368487
10780,0.409377,Jeff Goldblum,6.5,1978,11699452.4321991,80380362.5693735,68680910.1371744
3294,0.1298,Charlotte Gerson,7.0,2008,0.0,0.0,0.0
380,0.298751,Elizabeth Hunter,5.7,2015,4599997.97600089,4455281.1196763,-144716.8563245898
10864,0.064317,Tadao Nakamaru,5.4,1966,0.0,0.0,0.0
3241,0.204302,Samuel Johnson,6.1,2008,0.0,0.0,0.0
4473,0.824694,Dave Wittenberg,6.2,2012,0.0,0.0,0.0
1857,0.246935,Cullen Moss,4.5,2009,0.0,0.0,0.0
2157,0.407787,Michelle Glavan,2.7,2010,0.0,0.0,0.0
2385,0.063325,Artem Mishin,4.4,2010,0.0,0.0,0.0
1332,1.179653,Paul Simon,7.6,1977,14391124.1302814,137620251.333787,123229127.20350559
7659,0.279864,Paul Simon,7.2,2007,0.0,0.0,0.0
6484,0.172726,Bill Noble,5.8,2005,0.0,0.0,0.0
7301,0.095011,Uta Hagen,5.3,1972,0.0,0.0,0.0
10101,0.088828,Uta Hagen,6.4,1990,0.0,25776356.5808674,25776356.5808674
10805,0.138860999999999,Uta Hagen,6.4,1978,0.0,0.0,0.0
8445,0.089413,Claude Earl Jones,4.6,1981,0.0,0.0,0.0
9286,0.19025,Claude Earl Jones,5.8,1989,3517969.87808651,0.0,-3517969.87808651
3763,0.233002,Danielle Nicolet,5.0,2011,0.0,0.0,0.0
248,0.516954,Hilary Jardine,5.1,2015,0.0,0.0,0.0
9206,0.625627,Laura San Giacomo,6.3,1989,2110781.9268519,0.0,-2110781.9268519
10072,0.238422,Laura San Giacomo,6.4,1990,0.0,0.0,0.0
5704,0.387592,Jason Aldean,5.7,2013,6552233.46918297,5753.79701929539,-6546479.672163675
9649,0.366075,Mark Sferrazza,5.3,1987,0.0,0.0,0.0
9703,0.147904,Estee Chandler,3.5,1987,0.0,0.0,0.0
1233,0.0951,Dave Foley,6.9,2014,0.0,0.0,0.0
1691,0.330513,Dave Foley,6.5,2009,0.0,0.0,0.0
2326,0.1553,Dave Foley,6.7,2010,0.0,0.0,0.0
3729,0.268708,Dave Foley,4.0,2011,0.0,0.0,0.0
3777,0.2065,Dave Foley,6.2,2011,0.0,0.0,0.0
7676,0.367836,Dave Foley,5.3,2007,0.0,0.0,0.0
8620,0.247347,Dave Foley,5.6,1996,0.0,0.0,0.0
6938,0.286076,Allison Scagliotti,4.9,2006,0.0,0.0,0.0
6094,1.012186,Akosua Busia,7.5,1985,30407490.7839963,296558194.362654,266150703.5786577
4085,0.306506,John Neville,6.0,2002,0.0,0.0,0.0
8216,0.235135,John Neville,6.5,1995,0.0,257574036.079253,257574036.079253
8986,1.339249,John Neville,6.3,1998,88287900.9591677,253089726.057357,164801825.0981893
9509,0.380129,John Neville,6.9,1988,0.0,0.0,0.0
1266,0.043409,Aude Pepin,5.5,2014,0.0,0.0,0.0
6503,0.148714,Marie RiviÃ¨re,6.5,2005,0.0,0.0,0.0
3958,1.051233,Debi Mazar,5.3,2002,0.0,0.0,0.0
5373,0.261797,Debi Mazar,5.9,1997,0.0,37159.3236226061,37159.3236226061
8168,0.41474,Debi Mazar,6.9,1995,0.0,0.0,0.0
8617,0.14447,Debi Mazar,5.9,1996,34755418.4740063,0.0,-34755418.4740063
9113,0.266021,Debi Mazar,5.8,1998,0.0,0.0,0.0
10388,0.27659,David Dwyer,5.6,1993,0.0,0.0,0.0
3804,0.174743,Ollie Barbieri ,7.3,2011,969398.042591472,0.0,-969398.042591472
10672,0.218311,Fannie Flagg,6.8,1970,0.0,0.0,0.0
9006,1.011829,Stephen Pearlman,6.9,1998,80261.7281446979,4308920.4356125,4228658.707467802
5116,0.331169,Trent Ford,5.3,2003,0.0,0.0,0.0
7777,0.114909999999999,Trent Ford,5.7,2007,11568354.408947,0.0,-11568354.408947
10678,0.291051,Bill Wyman,7.6,1970,0.0,0.0,0.0
9181,2.719764,Steven Ford,7.1,1989,28143759.0246921,163275219.402588,135131460.37789592
9848,0.032936,Danny Rees,5.5,1975,0.0,0.0,0.0
2239,0.256392,Duncan Fisher,3.5,2010,13000000.0,0.0,-13000000.0
9649,0.366075,Jane Arakawa,5.3,1987,0.0,0.0,0.0
9705,0.287418,Michael Dolan,6.2,1987,0.0,26558929.4908737,26558929.4908737
8031,0.31152,Ken Marshall,5.8,1983,59.1114239394699,0.0,-59.1114239394699
10662,0.330846,Alfred Marks,6.4,1970,0.0,0.0,0.0
741,1.312103,Andy On,4.4,2014,23027276.2692864,0.0,-23027276.2692864
2408,0.004433,Andy On,6.4,2010,0.0,0.0,0.0
7656,0.28203,Andy On,6.5,2007,0.0,0.0,0.0
1642,0.391927,Warren Clarke,6.1,2009,0.0,0.0,0.0
8143,0.55207,Warren Clarke,6.8,1995,0.0,0.0,0.0
8936,0.647107,Warren Clarke,5.1,1982,40673563.245922,159728119.826125,119054556.580203
9923,3.072555,Warren Clarke,7.7,1971,11847428.8117621,143186947.579974,131339518.7682119
4792,0.173477,Mike Theodore,7.9,2012,0.0,0.0,0.0
6079,0.002165,Christian Borle,5.6,2013,0.0,0.0,0.0
6939,0.057948,Touriya Haoud,6.1,2006,0.0,0.0,0.0
603,0.038804,Tom Arnold,6.0,2015,0.0,0.0,0.0
1785,0.212295,Tom Arnold,5.2,2009,0.0,0.0,0.0
3269,0.199865,Tom Arnold,6.4,2008,0.0,0.0,0.0
3600,0.482803,Tom Arnold,5.4,2011,0.0,0.0,0.0
4186,1.843243,Tom Arnold,6.6,1994,169177829.583788,557378295.308286,388200465.7244979
4573,0.468552,Tom Arnold,5.4,2012,1899488.56270449,13676317.6514723,11776829.08876781
5019,0.796421,Tom Arnold,5.9,2003,29633816.1195632,66960046.977896,37326230.8583328
5407,0.148760999999999,Tom Arnold,4.7,1997,0.0,6153611.97618619,6153611.97618619
7152,0.322152,Tom Arnold,4.8,2004,18471126.3969943,17111589.154124,-1359537.242870301
8153,0.502955,Tom Arnold,5.4,1995,0.0,99682200.8613848,99682200.8613848
8603,0.314037,Tom Arnold,5.0,1996,23633684.5623243,0.0,-23633684.5623243
8604,0.054654,Tom Arnold,3.6,1996,0.0,0.0,0.0
3963,1.011362,Keith Dallas,5.2,2002,84858297.5534383,40684870.7111101,-44173426.842328206
2244,0.25054,Jang Dong-gun,6.4,2010,425000000.0,11087569.0,-413912431.0
4139,0.166284,Jang Dong-gun,4.2,2002,0.0,0.0,0.0
4104,0.250824,Ja Rule,4.5,2002,15759398.1170671,0.0,-15759398.1170671
5600,0.703657,Matthew C. Martino,5.9,2013,0.0,490023.756526492,490023.756526492
57,2.575711,Ewan McGregor,5.3,2015,55199975.7120106,27985062.8865723,-27214912.8254383
795,0.86636,Ewan McGregor,6.1,2014,0.0,0.0,0.0
1401,2.841562,Ewan McGregor,6.3,2009,152460065.118743,362462054.214392,210001989.095649
1481,0.8342,Ewan McGregor,6.3,2009,13213205.6436243,10826732.9983141,-2386472.6453102008
1488,0.811236,Ewan McGregor,5.8,2009,24393610.4189988,69856549.3083293,45462938.8893305
1658,0.370497,Ewan McGregor,5.3,2009,40656017.3649981,19574367.0722036,-21081650.292794503
1991,1.107358,Ewan McGregor,6.5,2010,45000000.0,60222298.0,15222298.0
2033,0.802711,Ewan McGregor,6.8,2010,3200000.0,5332926.0,2132926.0
2412,3.526029,Ewan McGregor,6.3,1999,150541077.358347,1209980530.45701,1059439453.0986631
2542,0.301697,Ewan McGregor,5.8,1999,0.0,0.0,0.0
2570,0.238749,Ewan McGregor,5.3,1999,19635792.6989148,0.0,-19635792.6989148
2649,1.925281,Ewan McGregor,7.2,2001,64653126.1264267,220699214.322896,156046088.1964693
